#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 0     0.774        0.434        100               28                N/A          0                           0                           10520978                    26383135                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           6204379                     5208550                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         2539004                     2043715                     
GPU 1     0.793        N/A          100               27                N/A          N/A                         0                           6707253                     25481320                    
GPU 0     N/A          N/A          100               28                0.216        N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.446        100               27                0.215        0                           N/A                         N/A                         N/A                         
GPU 0     0.794        0.449        100               28                N/A          0                           0                           6548400                     24017743                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           1490901                     1006098                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1188688                     709041                      
GPU 1     0.776        N/A          100               13                N/A          N/A                         0                           7264223                     27031242                    
GPU 0     N/A          N/A          100               28                0.217        N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.434        61                13                0.215        0                           N/A                         N/A                         N/A                         
GPU 0     0.799        0.454        100               27                N/A          0                           0                           6947508                     25770833                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           1626708                     1053189                     
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1178090                     703726                      
GPU 1     0.050        N/A          61                13                N/A          N/A                         26044                       106629350                   1513687778                  
GPU 0     N/A          N/A          100               27                0.214        N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.020        61                13                0.008        771819190                   N/A                         N/A                         N/A                         
GPU 0     0.772        0.429        100               27                N/A          36437                       771325495                   6121506                     24215349                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           1298547                     808332                      
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         2679657                     1944576                     
GPU 1     0.063        N/A          61                0                 N/A          N/A                         0                           51623461                    597946584                   
GPU 0     N/A          N/A          100               27                0.214        N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.020        85                0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.780        0.438        100               27                N/A          0                           0                           5911958                     24308767                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           1209819                     724848                      
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         1595712                     1016875                     
GPU 1     0.103        N/A          85                0                 N/A          N/A                         0                           1219854                     740253                      
GPU 0     N/A          N/A          100               27                0.218        N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.032        85                0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.796        0.448        100               27                N/A          0                           0                           5897194                     24202962                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           1219972                     745538                      
GPU 2     0.102        0.032        100               0                 0.000        N/A                         N/A                         3650149                     2826258                     
GPU 1     0.103        N/A          85                0                 N/A          N/A                         0                           1199142                     724699                      
GPU 0     N/A          N/A          100               27                0.212        0                           N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.768        0.426        100               28                N/A          N/A                         0                           6175970                     24141481                    
GPU 3     0.103        0.032        100               0                 N/A          N/A                         0                           3789944                     2971483                     
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1178269                     709047                      
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           3649788                     2836407                     
GPU 0     N/A          N/A          100               28                0.216        0                           N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.787        0.443        100               28                N/A          N/A                         0                           10432114                    28917362                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         0                           N/A                         750797                      
GPU 2     0.103        0.032        100               0                 0.000        0                           N/A                         1188534                     708950                      
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1981183                     1397256                     
GPU 0     N/A          0.219        100               28                0.110        0                           N/A                         N/A                         1189492599                  
GPU 3     N/A          0.032        100               0                 0.000        0                           N/A                         1209686                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.396        N/A          48                13                N/A          N/A                         0                           89109772                    N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         0                           N/A                         729983                      
GPU 2     0.102        0.032        100               0                 0.000        0                           N/A                         1183463                     703821                      
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1193977                     714300                      
GPU 0     N/A          0.227        48                13                0.097        0                           N/A                         N/A                         942569613                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.032        100               0                 0.000        0                           N/A                         1209570                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.388        N/A          48                13                N/A          N/A                         0                           73883487                    N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         729913                      
GPU 2     0.102        0.032        100               0                 0.000        0                           N/A                         1183579                     703890                      
GPU 1     0.195        0.089        100               19                0.026        36479                       772194606                   2350295                     4674534                     
GPU 0     N/A          0.572        100               13                0.244        771246905                   N/A                         N/A                         29657737                    
GPU 3     0.103        0.032        100               0                 0.000        0                           N/A                         1188779                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.980        N/A          100               31                N/A          N/A                         20819                       7708513                     N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         714310                      
GPU 2     0.376        0.201        100               0                 0.077        20838                       N/A                         5469991                     12257990                    
GPU 1     0.980        0.575        100               19                0.243        0                           0                           11573326                    32784152                    
GPU 0     N/A          0.571        100               31                0.242        0                           N/A                         N/A                         26773904                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           3071216                     N/A                         
GPU 2     N/A          N/A          100               22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.980        N/A          100               31                N/A          N/A                         0                           8302583                     N/A                         
GPU 3     N/A          N/A          100               1                 N/A          N/A                         N/A                         N/A                         2449722                     
GPU 2     0.973        0.569        100               22                0.242        771060369                   771039556                   13065556                    34638554                    
GPU 1     0.965        0.561        100               21                0.241        770755058                   770760259                   9508238                     31442724                    
GPU 0     N/A          0.260        100               31                0.106        771471892                   N/A                         N/A                         85797196                    
GPU 3     0.103        0.032        100               1                 0.000        0                           0                           3897486                     N/A                         
GPU 2     0.979        0.570        100               22                0.244        0                           0                           8510493                     30202887                    
GPU 1     N/A          N/A          100               21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.496        N/A          100               12                N/A          N/A                         26032                       36398337                    N/A                         
GPU 3     N/A          N/A          100               1                 N/A          N/A                         N/A                         N/A                         3293063                     
GPU 2     N/A          N/A          100               22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.510        0.282        100               21                0.115        771739997                   15624                       9176902                     18551717                    
GPU 0     N/A          0.207        100               12                0.099        0                           N/A                         N/A                         150878651                   
GPU 3     0.965        0.566        83                1                 0.240        20799                       770491780                   11470851                    N/A                         
GPU 2     N/A          N/A          100               18                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.366        N/A          100               12                N/A          N/A                         0                           40157934                    N/A                         
GPU 3     N/A          N/A          83                26                N/A          N/A                         N/A                         N/A                         30528272                    
GPU 2     0.321        0.166        100               18                0.061        770601102                   31203                       3343972                     8450942                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1527801                     1053296                     
GPU 0     N/A          0.213        100               10                0.080        0                           N/A                         N/A                         101990317                   
GPU 3     0.644        0.374        83                26                0.161        31220                       771021804                   12795207                    N/A                         
GPU 2     N/A          N/A          100               18                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.419        N/A          100               10                N/A          N/A                         0                           45941116                    N/A                         
GPU 3     N/A          N/A          83                26                N/A          N/A                         N/A                         N/A                         26891269                    
GPU 2     0.103        0.032        100               18                0.000        0                           0                           1631441                     1058091                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1178297                     703850                      
GPU 0     N/A          0.207        100               10                0.071        0                           N/A                         N/A                         77740613                    
GPU 3     0.903        0.525        87                26                0.226        0                           0                           13512235                    N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.377        N/A          100               10                N/A          N/A                         0                           31660408                    N/A                         
GPU 3     N/A          N/A          87                25                N/A          N/A                         N/A                         N/A                         24441786                    
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1162654                     688207                      
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1162663                     693426                      
GPU 0     N/A          0.188        100               10                0.077        0                           N/A                         N/A                         93339423                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.629        0.355        87                25                0.172        0                           0                           5364690                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.387        N/A          100               10                N/A          N/A                         0                           35725966                    N/A                         
GPU 3     N/A          N/A          87                25                N/A          N/A                         N/A                         N/A                         27041996                    
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1892812                     1376591                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1673618                     1152242                     
GPU 0     N/A          0.226        100               10                0.077        0                           N/A                         N/A                         100983369                   
GPU 3     0.796        0.451        100               27                0.216        0                           0                           6287213                     22895242                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.412        N/A          100               10                N/A          N/A                         0                           48392121                    N/A                         
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1193913                     714262                      
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           1167887                     688219                      
GPU 0     N/A          0.192        100               10                0.074        0                           N/A                         N/A                         92929313                    
GPU 3     0.782        0.440        100               27                0.429        0                           0                           11354325                    44428611                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.379        N/A          100               10                N/A          N/A                         0                           39081303                    N/A                         
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1199167                     719500                      
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           1193916                     714264                      
GPU 0     N/A          0.221        100               10                0.082        0                           N/A                         N/A                         96966128                    
GPU 3     0.788        0.446        100               28                0.215        0                           0                           6770297                     25259818                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.420        N/A          100               10                N/A          N/A                         0                           41387283                    N/A                         
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1230458                     750788                      
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           1631624                     1052997                     
GPU 0     N/A          0.203        100               11                0.099        0                           N/A                         N/A                         173185837                   
GPU 3     0.780        0.441        100               28                0.214        771220994                   26023                       6479886                     25170065                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.363        N/A          100               11                N/A          N/A                         0                           41011531                    N/A                         
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.453        0.246        100               0                 0.107        15631                       772075502                   3454558                     11421404                    
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           1188720                     714275                      
GPU 0     N/A          0.217        100               11                0.081        0                           N/A                         N/A                         98333908                    
GPU 3     0.784        0.438        100               27                0.215        0                           0                           6297024                     24287781                    
GPU 2     N/A          N/A          100               22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.425        N/A          100               11                N/A          N/A                         0                           42010002                    N/A                         
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.775        0.435        100               22                0.212        0                           0                           5601006                     21873568                    
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           1194242                     709244                      
GPU 0     N/A          0.219        100               9                 0.077        0                           N/A                         N/A                         91044354                    
GPU 3     N/A          0.428        100               27                0.211        0                           0                           5856275                     24018537                    
GPU 2     0.776        0.436        100               22                0.212        N/A                         N/A                         5619808                     N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1194181                     N/A                         
GPU 0     N/A          N/A          100               9                 N/A          N/A                         0                           N/A                         N/A                         
GPU 3     0.793        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               22                N/A          0                           0                           N/A                         21943270                    
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         719637                      
GPU 0     0.388        0.188        100               9                 0.077        0                           N/A                         37255429                    95800418                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.447        100               27                0.217        N/A                         0                           7746604                     25868868                    
GPU 2     0.794        0.449        100               27                0.216        N/A                         N/A                         7669047                     24074455                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1308676                     818574                      
GPU 0     N/A          N/A          100               9                 N/A          N/A                         0                           N/A                         N/A                         
GPU 3     0.780        N/A          100               27                N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.796        0.452        100               27                0.216        0                           0                           9050933                     26960226                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           3310330                     2695182                     
GPU 0     0.403        0.217        100               10                0.075        0                           N/A                         41228070                    92116123                    
GPU 3     N/A          0.437        100               27                0.213        N/A                         0                           6880910                     26025544                    
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     0.620        N/A          100               23                0.168        765501979                   N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           6262883                     5257279                     
GPU 0     0.389        0.197        100               10                N/A          N/A                         N/A                         26239211                    77915721                    
GPU 3     N/A          0.343        90                23                N/A          N/A                         30997                       12388552                    29602337                    
GPU 2     0.775        0.433        100               27                0.214        N/A                         N/A                         10180153                    27756012                    
GPU 1     N/A          0.032        100               10                0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                0.081        0                           0                           N/A                         N/A                         
GPU 3     0.003        N/A          90                23                0.001        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          771245542                   771214314                   N/A                         N/A                         
GPU 1     0.548        N/A          100               10                N/A          N/A                         770773040                   4504615                     14954699                    
GPU 0     0.417        0.218        100               11                N/A          N/A                         N/A                         45043320                    99886817                    
GPU 3     N/A          N/A          90                23                N/A          N/A                         0                           N/A                         1647887186                  
GPU 2     0.770        0.431        100               27                0.212        0                           N/A                         7063691                     25058665                    
GPU 1     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.194        100               11                0.093        0                           0                           N/A                         143614630                   
GPU 3     0.074        0.023        43                0                 0.000        5212                        N/A                         29757286                    N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.790        0.445        100               10                0.217        0                           0                           7671401                     24190415                    
GPU 0     0.353        N/A          100               11                N/A          N/A                         N/A                         35206437                    N/A                         
GPU 3     N/A          N/A          43                0                 N/A          N/A                         0                           N/A                         464607716                   
GPU 2     0.792        0.445        100               27                0.216        0                           N/A                         5573066                     23603577                    
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.216        100               11                0.080        0                           0                           N/A                         99120658                    
GPU 3     0.103        0.032        43                0                 0.000        0                           N/A                         1193863                     N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.774        0.435        100               28                0.212        0                           0                           5596088                     21915845                    
