,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
7798,GPU 2,0.103,0.032,100,0,0.0,,,11037343.0,9421104.0
7802,GPU 2,0.103,,100,0,,0.0,0.0,,
7806,GPU 2,0.103,0.032,100,0,0.0,,,3179949.0,2663859.0
7810,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,2002111.0,1475514.0
7814,GPU 2,0.103,,100,0,,0.0,0.0,,1475514.0
7818,GPU 2,0.103,,100,4,,,,,
7822,GPU 2,0.103,0.116,100,4,0.038,26055.0,772171381.0,2303293.0,5820766.0
7826,GPU 2,0.98,0.574,100,4,0.243,,,8122211.0,
7830,GPU 2,0.98,,100,31,,0.0,0.0,,29892445.0
7836,GPU 2,0.973,0.567,100,31,0.243,,,7678344.0,29932530.0
7840,GPU 2,0.973,,100,31,,771389940.0,771384734.0,,
7844,GPU 2,0.462,0.252,100,31,0.101,,,3947486.0,12769440.0
7848,GPU 2,0.462,,100,5,,771676275.0,20831.0,,
7852,GPU 2,0.103,0.032,100,5,0.0,,,3970629.0,3251539.0
7856,GPU 2,0.103,,100,5,,,0.0,,
7860,GPU 2,0.103,0.032,100,5,0.0,,,1209257.0,734936.0
7864,GPU 2,0.103,,100,0,,,0.0,,
7868,GPU 2,0.103,0.032,100,0,0.0,0.0,,1204363.0,729917.0
7872,GPU 2,0.103,,100,0,,,0.0,,
7876,GPU 2,0.103,0.032,100,0,0.0,0.0,,3326715.0,2695786.0
7880,GPU 2,0.103,,100,0,,,,,
7884,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,6735898.0,5729684.0
7888,GPU 2,0.103,,100,0,,,,,
7894,GPU 2,0.103,0.032,100,7,0.0,0.0,0.0,3047700.0,2266238.0
7898,GPU 2,0.103,,100,7,,,,,
7902,GPU 2,0.37,0.193,100,7,0.083,20810.0,770909853.0,3392159.0,9531343.0
7906,GPU 2,0.37,,100,7,,,,,
