,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
941,GPU 3,0.75,0.415,93,24,0.171,,0.0,21575390.0,124413404.0
945,GPU 3,0.75,0.415,91,24,,,0.0,21575390.0,124413404.0
949,GPU 3,0.76,0.442,91,24,0.199,0.0,0.0,18815401.0,162183974.0
953,GPU 3,0.765,0.42,91,24,0.169,0.0,0.0,16779457.0,117279244.0
957,GPU 3,0.765,,94,22,,,,,
961,GPU 3,0.753,0.412,94,22,0.173,0.0,0.0,16813576.0,121808609.0
965,GPU 3,0.753,,94,22,,,,,
969,GPU 3,0.768,0.447,94,22,0.2,0.0,0.0,19395612.0,173259491.0
973,GPU 3,0.768,,93,24,,,,,
977,GPU 3,0.766,0.425,93,24,0.17,0.0,0.0,15389511.0,114170519.0
981,GPU 3,0.766,,93,24,,,,,
985,GPU 3,0.773,0.419,93,24,0.174,0.0,0.0,16694604.0,121177563.0
991,GPU 3,0.773,,93,24,,,,,
995,GPU 3,0.739,0.43,93,24,0.197,0.0,0.0,18561098.0,159908597.0
999,GPU 3,0.739,,93,24,,,,,
1003,GPU 3,0.739,0.431,93,24,0.169,0.0,0.0,15404540.0,
1007,GPU 3,0.77,,93,22,,,,,113659826.0
1011,GPU 3,0.77,0.419,93,22,0.174,0.0,0.0,16770422.0,
1015,GPU 3,0.772,,93,22,,,,,121243439.0
1019,GPU 3,0.772,0.425,93,22,0.198,0.0,0.0,20424441.0,
1023,GPU 3,0.734,,92,24,,,,,171449731.0
1027,GPU 3,0.734,0.437,92,24,0.17,0.0,0.0,16317476.0,
1031,GPU 3,0.773,0.437,92,24,,,0.0,16317476.0,113125146.0
1035,GPU 3,0.773,,92,24,0.173,0.0,,,
1039,GPU 3,0.772,0.419,93,24,,,0.0,19339378.0,123515333.0
1043,GPU 3,0.772,,93,24,0.196,0.0,,,
1049,GPU 3,0.732,0.418,93,24,,,0.0,25547637.0,166772773.0
1053,GPU 3,0.732,,94,24,0.174,0.0,,,
1057,GPU 3,0.795,0.454,94,22,,,0.0,15503036.0,111705332.0
1061,GPU 3,0.795,,94,22,0.17,0.0,,,
1065,GPU 3,0.755,0.41,94,22,,,0.0,15916570.0,119893747.0
1069,GPU 3,0.755,,92,22,0.195,0.0,,,
1073,GPU 3,0.75,0.424,92,24,,,0.0,17609101.0,131881040.0
1077,GPU 3,0.75,,92,24,0.177,0.0,,,
1081,GPU 3,0.775,0.443,92,24,,,0.0,18032925.0,156141408.0
1085,GPU 3,0.775,,93,24,0.171,0.0,,,
1089,GPU 3,0.76,0.418,93,24,,,0.0,15878955.0,118863092.0
1093,GPU 3,0.76,,93,24,0.179,0.0,,,
1097,GPU 3,0.756,,93,24,,,0.0,,122905464.0
1101,GPU 3,0.756,0.444,94,24,0.192,0.0,,17706061.0,
1107,GPU 3,0.765,,94,22,,,0.0,,152009968.0
1111,GPU 3,0.765,0.42,94,22,0.17,0.0,,15688803.0,
1115,GPU 3,0.757,,94,22,,,0.0,,116892779.0
1119,GPU 3,0.757,0.421,93,22,0.17,0.0,,15980270.0,
1123,GPU 3,0.776,,93,24,,,0.0,,118772282.0
1127,GPU 3,0.744,,93,24,,,,,
1131,GPU 3,0.744,0.434,93,24,0.196,0.0,0.0,18865577.0,165601897.0
1135,GPU 3,0.758,,93,24,,,,,
1139,GPU 3,0.758,,93,22,,,,,115449609.0
1143,GPU 3,0.774,0.42,93,22,0.174,0.0,0.0,18443370.0,
1147,GPU 3,0.774,,93,22,,,,,123680912.0
1151,GPU 3,0.737,0.425,92,22,0.195,0.0,0.0,23585944.0,
1155,GPU 3,0.737,,92,24,,,,,157109466.0
1159,GPU 3,0.77,0.437,92,24,0.173,0.0,0.0,18540462.0,
1165,GPU 3,0.77,,92,24,,,,,117240700.0
1169,GPU 3,0.774,,92,24,,0.0,,,
1173,GPU 3,0.774,0.421,93,24,,,0.0,16057744.0,121299730.0
1177,GPU 3,0.732,,93,24,0.194,0.0,,,
1181,GPU 3,0.732,,93,24,,,0.0,,166850837.0
1185,GPU 3,0.791,,93,24,0.177,0.0,,,
1189,GPU 3,0.791,0.451,94,22,,,0.0,16353151.0,115481773.0
1193,GPU 3,0.757,0.412,94,22,0.17,0.0,,16016393.0,
1197,GPU 3,0.757,0.412,94,22,,,0.0,16016393.0,120875100.0
1201,GPU 3,0.755,,92,24,0.198,0.0,,,156473468.0
1205,GPU 3,0.755,0.427,92,24,,,0.0,18479655.0,
1209,GPU 3,0.769,,92,24,0.172,0.0,,,113679635.0
1213,GPU 3,0.769,0.439,92,24,,,0.0,15647281.0,
1217,GPU 3,0.762,,93,24,0.171,0.0,,,120439995.0
1223,GPU 3,0.762,,93,24,,,0.0,,
1227,GPU 3,0.764,0.428,93,24,0.198,0.0,0.0,20333336.0,176805287.0
1231,GPU 3,0.764,,93,24,,,0.0,,
1235,GPU 3,0.763,,93,22,,,,,217247700.0
1239,GPU 3,0.763,0.428,94,22,0.316,0.0,0.0,30667288.0,
1243,GPU 3,0.761,,94,22,,,,,159163267.0
1247,GPU 3,0.761,0.43,94,22,0.2,0.0,0.0,22027500.0,
1251,GPU 3,0.756,,93,24,,,,,121037253.0
1255,GPU 3,0.756,0.425,93,24,0.17,,0.0,20839412.0,
1259,GPU 3,0.767,,93,24,,0.0,,,118407221.0
1263,GPU 3,0.767,0.429,93,24,,,0.0,17776160.0,
1267,GPU 3,0.761,,93,24,,0.0,,,169272601.0
1271,GPU 3,0.761,0.428,93,24,0.198,,0.0,19178848.0,
1275,GPU 3,0.755,,93,24,,0.0,,,117823592.0
1281,GPU 3,0.755,0.422,93,24,,,0.0,15921262.0,
1285,GPU 3,0.772,,93,22,0.172,0.0,,,114651243.0
1289,GPU 3,0.772,0.436,93,22,,,0.0,15586121.0,
1293,GPU 3,0.762,,93,22,0.198,0.0,,,173977032.0
1297,GPU 3,0.762,0.428,93,22,,,0.0,19904791.0,
1301,GPU 3,0.751,,93,24,0.17,0.0,,,118292457.0
1305,GPU 3,0.751,0.415,93,24,,,0.0,15951416.0,
1309,GPU 3,0.774,,93,24,0.173,0.0,,,114991295.0
1313,GPU 3,0.774,0.44,93,24,,,0.0,15551888.0,
1317,GPU 3,0.762,0.43,93,24,0.2,0.0,,18422248.0,157861852.0
1321,GPU 3,0.762,,93,24,,,0.0,,
1325,GPU 3,0.684,0.373,93,24,0.151,0.0,,14900617.0,106688841.0
1329,GPU 3,0.684,,87,24,,,0.0,,
1333,GPU 3,0.749,0.423,87,21,0.171,0.0,,15623915.0,115791904.0
1339,GPU 3,0.749,,87,21,,,0.0,,
1343,GPU 3,0.749,0.434,87,21,0.195,0.0,,19641803.0,165026452.0
1347,GPU 3,0.749,,93,21,,,0.0,,
1351,GPU 3,0.776,0.421,93,24,0.174,0.0,,18087274.0,120916684.0
1355,GPU 3,0.776,,93,24,,,0.0,,
1359,GPU 3,0.756,0.422,93,24,0.172,0.0,,21290436.0,123254675.0
1363,GPU 3,0.756,0.422,93,24,0.172,0.0,0.0,21290436.0,
1367,GPU 3,0.756,,92,24,,,,,155698185.0
1371,GPU 3,0.756,,92,24,,,,,155698185.0
1375,GPU 3,0.756,0.411,92,24,,,,,
1379,GPU 3,0.758,,92,24,0.168,0.0,0.0,16792576.0,118510133.0
1383,GPU 3,0.758,0.418,94,22,,,0.0,,
1387,GPU 3,0.754,,94,22,0.173,0.0,,16049587.0,119697751.0
1391,GPU 3,0.754,0.45,94,22,,,0.0,,
1397,GPU 3,0.77,,94,22,0.202,0.0,,19067947.0,169347112.0
1401,GPU 3,0.77,0.417,93,24,,,,,
1405,GPU 3,0.761,,93,24,0.168,0.0,0.0,20532717.0,120209536.0
1409,GPU 3,0.761,0.406,93,24,,,,,
1413,GPU 3,0.743,,92,24,0.17,0.0,0.0,19180268.0,123229581.0
1417,GPU 3,0.743,0.446,92,24,,,,,
1421,GPU 3,0.765,0.419,92,24,0.167,0.0,0.0,15863292.0,151147647.0
1425,GPU 3,0.754,,92,24,,,,,113132508.0
1429,GPU 3,0.754,,90,21,,,,,
1433,GPU 3,0.754,0.396,90,21,0.164,0.0,0.0,16082563.0,
1437,GPU 3,0.726,,90,21,,,,,114196612.0
1441,GPU 3,0.726,0.415,90,21,0.194,0.0,,19852748.0,
1445,GPU 3,0.781,0.445,91,23,0.172,0.0,0.0,16224949.0,168063694.0
1449,GPU 3,0.781,,91,23,,,0.0,,111727948.0
1455,GPU 3,0.758,0.411,91,23,0.17,0.0,0.0,18232384.0,
1459,GPU 3,0.758,0.411,91,23,0.17,0.0,0.0,18232384.0,122545366.0
1463,GPU 3,0.75,0.411,91,24,0.17,0.0,0.0,18232384.0,124384562.0
1467,GPU 3,0.75,0.426,92,24,0.167,0.0,0.0,20661098.0,
1471,GPU 3,0.773,,92,24,,,,,133671057.0
1475,GPU 3,0.773,0.44,92,22,0.173,0.0,0.0,22526318.0,
1479,GPU 3,0.76,,94,22,,0.0,,,119507021.0
1483,GPU 3,0.76,0.418,94,22,0.171,,0.0,16698967.0,
1487,GPU 3,0.754,,94,22,,,,,123454451.0
1491,GPU 3,0.754,0.415,94,24,0.178,,0.0,17117852.0,
1495,GPU 3,0.764,,93,24,,0.0,,,165099342.0
1499,GPU 3,0.764,0.444,93,24,,,0.0,19678854.0,
1503,GPU 3,0.764,,93,24,0.17,0.0,,,118774207.0
1507,GPU 3,0.764,0.422,93,23,0.17,,0.0,16867343.0,
1513,GPU 3,0.774,,93,23,,0.0,,,121696325.0
1517,GPU 3,0.774,0.421,93,23,0.176,,0.0,16432229.0,
1521,GPU 3,0.737,,93,23,,0.0,,,148465515.0
1525,GPU 3,0.737,0.429,93,22,0.192,,0.0,17944722.0,
1529,GPU 3,0.766,,93,22,,0.0,,,115357173.0
1533,GPU 3,0.766,0.429,93,22,0.169,,0.0,15783441.0,
1537,GPU 3,0.768,,93,22,,0.0,,,120426872.0
1541,GPU 3,0.768,0.418,93,24,0.173,,0.0,16260124.0,
1545,GPU 3,0.725,,92,24,0.191,0.0,,,160326315.0
1549,GPU 3,0.725,0.416,92,24,,,0.0,18536576.0,
1553,GPU 3,0.725,,92,24,,,,,
1557,GPU 3,0.768,,92,22,,,,,117734058.0
1561,GPU 3,0.77,0.438,94,22,0.172,0.0,0.0,19210418.0,123217470.0
1565,GPU 3,0.77,0.418,94,22,0.174,0.0,0.0,18400142.0,
1571,GPU 3,0.734,,94,22,,,,,152817377.0
1575,GPU 3,0.734,0.416,90,23,0.194,0.0,0.0,21010046.0,
1579,GPU 3,0.766,,90,23,,,,,113958212.0
1583,GPU 3,0.756,0.437,90,23,0.171,0.0,0.0,16709430.0,123042301.0
1587,GPU 3,0.756,0.415,90,24,0.169,0.0,0.0,20714979.0,
1591,GPU 3,0.761,,92,24,,,,,172418680.0
1595,GPU 3,0.761,0.429,92,24,0.199,0.0,0.0,29582911.0,
1599,GPU 3,0.751,,92,24,,,,,120851439.0
1603,GPU 3,0.751,,92,24,,,,,120851439.0
1607,GPU 3,0.751,0.422,92,24,0.179,0.0,0.0,19758089.0,120851439.0
1611,GPU 3,0.751,0.422,92,24,0.179,0.0,0.0,19758089.0,120851439.0
1615,GPU 3,0.768,0.433,92,24,0.171,0.0,0.0,17985288.0,117715743.0
1619,GPU 3,0.768,,91,23,,,,,
1623,GPU 3,0.768,,91,23,,,,,
1629,GPU 3,0.732,0.415,91,23,0.193,0.0,0.0,20498604.0,163968077.0
1633,GPU 3,0.732,,91,23,,,,,
1637,GPU 3,0.742,0.405,91,22,0.168,0.0,0.0,18891503.0,121291568.0
1641,GPU 3,0.742,,91,22,,,,,
1645,GPU 3,0.777,0.442,91,22,0.173,0.0,0.0,15259728.0,113470839.0
1649,GPU 3,0.777,,91,22,,,,,
1653,GPU 3,0.74,0.421,92,24,0.194,0.0,0.0,18865086.0,152445935.0
1657,GPU 3,0.74,,92,24,,,,,
1661,GPU 3,0.774,0.419,92,24,0.172,0.0,0.0,17669322.0,
1665,GPU 3,0.774,,92,24,,,,,
1669,GPU 3,0.748,0.425,92,24,0.171,0.0,0.0,15444698.0,114908976.0
1673,GPU 3,0.738,0.427,92,24,0.195,0.0,0.0,18477743.0,162254267.0
1677,GPU 3,0.738,0.427,92,24,0.195,0.0,0.0,18477743.0,
1681,GPU 3,0.772,0.427,92,22,0.195,0.0,0.0,18477743.0,120688249.0
1687,GPU 3,0.75,0.418,93,22,0.172,0.0,0.0,17964210.0,118245152.0
1691,GPU 3,0.75,0.419,93,22,0.171,0.0,0.0,16518816.0,
1695,GPU 3,0.75,,93,22,,,,,
1699,GPU 3,0.75,,93,22,0.202,0.0,,,
1703,GPU 3,0.77,0.407,92,24,0.166,0.0,0.0,18152118.0,154025763.0
1707,GPU 3,0.749,0.407,92,24,0.166,,0.0,18152118.0,118327234.0
1711,GPU 3,0.749,,92,24,,0.0,,,
