,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
13140,GPU 0,0.416,0.218,100,10,0.081,0.0,0.0,45690755.0,102129827.0
13144,GPU 0,0.416,,100,10,,,,,
13148,GPU 0,0.397,0.214,100,10,0.077,0.0,0.0,44812358.0,97882890.0
13152,GPU 0,0.397,,100,10,,,,,
13156,GPU 0,0.415,0.204,100,10,0.082,0.0,0.0,37562189.0,96827324.0
13160,GPU 0,0.415,,100,10,,,,,
13164,GPU 0,0.376,0.224,100,11,0.101,0.0,0.0,51032748.0,206238923.0
13168,GPU 0,0.376,,100,11,,,,,
13174,GPU 0,0.383,0.186,100,11,0.074,0.0,0.0,40109074.0,96237830.0
13178,GPU 0,0.413,0.224,100,10,0.079,0.0,0.0,42295253.0,94818021.0
13182,GPU 0,0.413,,100,10,,,,,
13186,GPU 0,0.388,0.199,100,10,0.077,0.0,0.0,38562988.0,92926126.0
13190,GPU 0,0.388,0.199,100,10,0.077,0.0,0.0,38562988.0,92926126.0
13194,GPU 0,0.424,0.218,100,10,0.081,0.0,0.0,38509309.0,94712928.0
13198,GPU 0,0.424,,100,10,,,,,
13202,GPU 0,0.394,0.216,100,10,0.078,0.0,0.0,43529019.0,95269194.0
13206,GPU 0,0.394,,100,10,,,,,
13210,GPU 0,0.41,0.201,100,11,0.081,0.0,0.0,49610400.0,110081047.0
13214,GPU 0,0.41,,100,11,,,,,
13218,GPU 0,0.375,0.222,100,11,0.099,0.0,0.0,53301654.0,171979939.0
13222,GPU 0,0.375,,100,11,,,,,
13226,GPU 0,0.383,0.185,100,10,0.074,0.0,0.0,38661209.0,94231491.0
13232,GPU 0,0.383,,100,10,,,,,
13236,GPU 0,0.412,0.225,100,10,0.079,0.0,0.0,48110380.0,101556526.0
13240,GPU 0,0.412,,100,10,,,,,
13244,GPU 0,0.693,0.376,100,26,0.177,5202.0,770844621.0,46335889.0,104647215.0
13248,GPU 0,0.693,,100,26,,,,,
13252,GPU 0,0.789,0.447,100,26,0.215,0.0,0.0,5665296.0,22333138.0
13256,GPU 0,0.789,,100,26,,,,,
13260,GPU 0,0.798,0.451,100,27,0.217,0.0,0.0,5700910.0,22397919.0
13264,GPU 0,0.798,,100,27,,,,,
13268,GPU 0,0.786,0.442,100,27,0.216,0.0,0.0,6159815.0,22723106.0
13272,GPU 0,0.786,,100,27,,,,,
13276,GPU 0,0.774,0.434,100,28,0.212,0.0,0.0,6601911.0,24712981.0
13280,GPU 0,0.774,,100,28,,,,,
13284,GPU 0,0.795,0.448,100,28,0.217,36431.0,771170163.0,6661702.0,25522648.0
13290,GPU 0,0.795,,100,28,,,,,
13294,GPU 0,0.787,0.442,100,27,0.216,0.0,5207.0,5874238.0,24022925.0
13298,GPU 0,0.787,,100,27,,,,,
13302,GPU 0,0.77,0.429,100,27,0.213,0.0,0.0,5296950.0,23758229.0
13306,GPU 0,0.77,,100,27,,,,,
13310,GPU 0,0.794,0.448,100,27,0.217,0.0,0.0,5924192.0,24550520.0
13314,GPU 0,0.794,,100,27,,,,,
13318,GPU 0,0.787,0.439,100,27,0.216,0.0,0.0,9311672.0,27138659.0
13322,GPU 0,0.787,0.439,100,27,0.216,0.0,0.0,9311672.0,27138659.0
13326,GPU 0,0.381,0.212,47,27,0.21,0.0,0.0,97472479.0,1205475967.0
13330,GPU 0,0.381,,47,12,,,,,
13334,GPU 0,0.381,,47,12,0.0,0.0,0.0,0.0,0.0
13338,GPU 0,0.381,,86,12,,,,,
13342,GPU 0,0.794,0.464,86,26,0.38,739704380.0,29952.0,79438211.0,938012866.0
13348,GPU 0,0.794,,86,26,,,,,
13352,GPU 0,0.939,,86,26,0.234,771238634.0,20819.0,10617888.0,
13356,GPU 0,0.939,,86,26,,,,,
13360,GPU 0,0.432,0.232,100,19,0.083,0.0,0.0,52100551.0,109727550.0
13364,GPU 0,0.432,,100,19,,,,,
13368,GPU 0,0.393,0.207,100,19,0.079,0.0,0.0,43182583.0,98012072.0
13372,GPU 0,0.393,,100,19,,,,,
13376,GPU 0,0.417,0.211,100,10,0.081,0.0,0.0,35526235.0,91872449.0
13380,GPU 0,0.417,,100,10,,,,,
13384,GPU 0,0.365,0.207,100,10,0.098,0.0,0.0,39646838.0,198681943.0
13388,GPU 0,0.365,,100,11,,,,,
13392,GPU 0,0.426,0.214,100,11,0.082,0.0,0.0,45829050.0,103414746.0
13396,GPU 0,0.426,,100,11,,,,,
13400,GPU 0,0.383,0.209,100,11,0.073,0.0,0.0,41919447.0,91738498.0
13406,GPU 0,0.383,,100,10,,,,,
13410,GPU 0,0.386,0.193,100,10,0.077,0.0,0.0,39388446.0,95960507.0
13414,GPU 0,0.386,,100,10,,,,,
13418,GPU 0,0.427,0.229,100,10,0.083,0.0,0.0,47149662.0,102892824.0
13422,GPU 0,0.427,,100,10,,,,,
13426,GPU 0,0.401,0.212,100,10,0.08,0.0,0.0,47192568.0,102183754.0
13430,GPU 0,0.401,,100,10,,,,,
13434,GPU 0,0.414,0.208,100,10,0.08,0.0,0.0,46141050.0,103865476.0
13438,GPU 0,0.414,,100,12,,,,,
13442,GPU 0,0.372,0.216,100,12,0.1,0.0,0.0,45450080.0,165461921.0
13446,GPU 0,0.372,,100,12,,,,,
13450,GPU 0,0.418,0.208,100,12,0.081,0.0,0.0,41348094.0,97897080.0
13454,GPU 0,0.418,,100,10,,,,,
13458,GPU 0,0.381,0.208,100,10,0.073,0.0,0.0,35983695.0,85270581.0
13464,GPU 0,0.381,,100,10,,,,,
13468,GPU 0,0.383,0.19,100,10,0.076,0.0,0.0,37999206.0,93769212.0
13472,GPU 0,0.383,,100,10,,,,,
13476,GPU 0,0.419,0.224,100,10,0.081,0.0,0.0,42732204.0,97953999.0
13480,GPU 0,0.419,,100,10,,,,,
13484,GPU 0,0.398,0.21,100,10,0.079,0.0,0.0,35652052.0,87263981.0
13488,GPU 0,0.398,,100,10,,,,,
13492,GPU 0,0.409,0.205,100,10,0.079,0.0,0.0,34743573.0,90752879.0
13496,GPU 0,0.409,,100,10,,,,,
13500,GPU 0,0.375,0.218,100,10,0.102,0.0,0.0,43326693.0,198467061.0
13504,GPU 0,0.375,,100,11,,,,,
13508,GPU 0,0.413,0.205,100,11,0.079,0.0,0.0,44301646.0,101014629.0
13512,GPU 0,0.413,,100,11,,,,,
13516,GPU 0,0.413,0.209,100,11,0.072,0.0,0.0,48933250.0,99756760.0
13522,GPU 0,0.612,,100,15,,,,,
13526,GPU 0,0.612,0.324,100,15,0.149,26026.0,771311957.0,52224843.0,116192859.0
13530,GPU 0,0.788,,100,15,,,,11501000.0,
13534,GPU 0,0.788,0.447,100,15,0.213,0.0,0.0,,27490071.0
13538,GPU 0,0.798,,100,27,,,0.0,5570788.0,
13542,GPU 0,0.798,0.452,100,27,0.217,0.0,,,22309183.0
13546,GPU 0,0.785,,100,27,0.215,0.0,0.0,6100694.0,
13550,GPU 0,0.785,0.441,100,27,,,,,22660465.0
13554,GPU 0,0.775,0.435,100,28,0.213,0.0,0.0,6326977.0,24132008.0
13558,GPU 0,0.775,,100,28,,,,,
13562,GPU 0,0.796,0.448,100,28,0.217,36418.0,770920565.0,7497040.0,26408729.0
13566,GPU 0,0.796,,100,28,,,,,
13570,GPU 0,0.789,0.443,100,27,0.216,0.0,0.0,5879997.0,24077260.0
13574,GPU 0,0.789,,100,27,,,,,
13580,GPU 0,0.77,0.429,100,27,0.213,0.0,0.0,5781705.0,23777328.0
13584,GPU 0,0.77,,100,27,,,,,
13588,GPU 0,0.792,0.447,100,28,0.216,0.0,0.0,6359456.0,24823737.0
13592,GPU 0,0.792,,100,28,,,,,
13596,GPU 0,0.787,0.439,100,28,0.216,0.0,0.0,5918690.0,24074883.0
13600,GPU 0,0.787,,100,28,,,,,
13604,GPU 0,0.769,0.429,100,28,0.212,0.0,0.0,6376911.0,25169829.0
13608,GPU 0,0.769,,100,28,,,,,
13612,GPU 0,0.324,0.183,100,28,0.084,0.0,0.0,157557603.0,2103591266.0
13616,GPU 0,0.324,,71,21,,,,,
13620,GPU 0,0.982,,71,21,0.244,0.0,0.0,8118622.0,
13624,GPU 0,0.982,0.575,71,21,,,,,30548920.0
13628,GPU 0,0.978,,71,21,0.245,770600677.0,20802.0,8991736.0,
13632,GPU 0,0.978,,100,21,,,,,
13638,GPU 0,0.652,0.376,100,24,0.147,771309143.0,20821.0,39560721.0,80313470.0
13642,GPU 0,0.652,,100,24,,,,,
13646,GPU 0,0.388,0.189,100,24,0.078,0.0,0.0,41966674.0,101373029.0
13650,GPU 0,0.388,0.189,100,24,0.078,0.0,,,101373029.0
13654,GPU 0,0.397,,100,10,,,0.0,47963226.0,
13658,GPU 0,0.397,0.216,100,10,0.074,0.0,,,99346456.0
13662,GPU 0,0.361,,100,10,0.1,0.0,0.0,45336900.0,
13666,GPU 0,0.361,0.191,100,12,,,,,169889910.0
13670,GPU 0,0.428,,100,12,,,0.0,53714659.0,
13674,GPU 0,0.428,0.232,100,12,0.081,0.0,,,108712693.0
13678,GPU 0,0.398,,100,12,,,0.0,45186445.0,
13682,GPU 0,0.398,0.206,100,10,,,,,99548702.0
13686,GPU 0,0.414,,100,10,0.081,0.0,0.0,32923868.0,
13690,GPU 0,0.414,0.212,100,10,,,,,87848946.0
13696,GPU 0,0.402,,100,10,0.078,0.0,0.0,37470100.0,
13700,GPU 0,0.402,0.22,100,10,,,,,87536752.0
13704,GPU 0,0.386,,100,10,0.077,0.0,0.0,31620923.0,
13708,GPU 0,0.386,0.187,100,10,,,,,88762403.0
13712,GPU 0,0.397,,100,10,0.074,0.0,0.0,44293697.0,
13716,GPU 0,0.397,0.216,100,12,,,,,95410217.0
13720,GPU 0,0.362,,100,12,0.1,0.0,0.0,44385854.0,
13724,GPU 0,0.362,0.191,100,12,,,,,202842833.0
13728,GPU 0,0.438,,100,12,0.084,0.0,0.0,50198631.0,
13732,GPU 0,0.438,0.238,100,10,,,,,106674041.0
13736,GPU 0,0.395,,100,10,0.077,0.0,0.0,44133140.0,
13740,GPU 0,0.395,0.207,100,10,,,,,96969984.0
13744,GPU 0,0.418,,100,10,,,0.0,33079117.0,
13748,GPU 0,0.418,0.211,100,10,0.081,0.0,,,89010344.0
13754,GPU 0,0.385,,100,10,,,0.0,34463792.0,
13758,GPU 0,0.385,0.211,100,10,0.074,0.0,,,80717966.0
13762,GPU 0,0.386,,100,10,,,0.0,39374631.0,
13766,GPU 0,0.386,0.188,100,10,0.077,0.0,,,98033736.0
13770,GPU 0,0.401,,100,10,0.075,0.0,0.0,45863890.0,
13774,GPU 0,0.401,,100,10,,,,,
13778,GPU 0,0.363,,100,10,0.1,0.0,0.0,44406135.0,
13782,GPU 0,0.363,0.193,100,12,,,,,169090109.0
13786,GPU 0,0.432,0.233,100,12,0.083,0.0,0.0,39674900.0,93888759.0
13790,GPU 0,0.432,,100,12,,,,,
13794,GPU 0,0.399,0.209,100,12,0.077,0.0,0.0,45842639.0,100339352.0
13798,GPU 0,0.399,0.209,100,12,0.077,0.0,,,100339352.0
13802,GPU 0,0.489,,100,12,,,771636051.0,63427277.0,
13806,GPU 0,0.489,0.261,100,12,,,,,128682385.0
13812,GPU 0,0.751,,100,12,0.206,0.0,0.0,26060608.0,
13816,GPU 0,0.751,0.418,100,27,,,,,60244004.0
13820,GPU 0,0.798,,100,27,0.217,0.0,0.0,6842757.0,
13824,GPU 0,0.798,,100,27,,,,,
13828,GPU 0,0.798,0.452,100,27,0.217,0.0,0.0,5688325.0,22388997.0
13832,GPU 0,0.798,,100,28,,,,,
13836,GPU 0,0.776,,100,28,0.214,0.0,0.0,6048593.0,
13840,GPU 0,0.784,0.436,100,28,0.215,0.0,0.0,9879901.0,23017969.0
13844,GPU 0,0.784,,100,28,,,,,
13848,GPU 0,0.794,0.446,100,27,0.217,26019.0,771108803.0,7379230.0,25431806.0
13852,GPU 0,0.794,,100,27,,,,,
13856,GPU 0,0.778,0.435,100,27,0.214,0.0,0.0,11483685.0,29052476.0
13860,GPU 0,0.778,,100,27,,,,,
13864,GPU 0,0.777,0.434,100,28,0.214,0.0,0.0,6307623.0,24658019.0
13870,GPU 0,0.777,,100,28,,,,,
13874,GPU 0,0.796,0.45,100,28,0.217,0.0,0.0,5942680.0,24223446.0
13878,GPU 0,0.796,,100,27,,,,,
13882,GPU 0,0.772,0.428,100,27,0.214,0.0,0.0,6221859.0,24543805.0
13886,GPU 0,0.772,,100,27,,,,,
13890,GPU 0,0.461,0.256,100,27,0.127,0.0,0.0,132136423.0,1661057314.0
13894,GPU 0,0.461,,71,20,,,,,
13898,GPU 0,0.77,0.451,71,20,0.192,0.0,0.0,33953415.0,485604574.0
13902,GPU 0,0.77,,71,20,,,,,
13906,GPU 0,0.979,0.571,71,20,0.245,771497390.0,26033.0,10970366.0,31687541.0
13910,GPU 0,0.979,,100,28,,,,,
13914,GPU 0,0.86,0.499,100,28,0.209,770934825.0,31216.0,19109614.0,47500893.0
13918,GPU 0,0.86,,100,28,,,,,
13922,GPU 0,0.421,0.22,100,28,0.082,0.0,0.0,39100860.0,94321064.0
13928,GPU 0,0.421,,100,10,,,,,
13932,GPU 0,0.393,0.211,100,10,0.077,0.0,0.0,38269791.0,89627632.0
13936,GPU 0,0.393,,100,10,,,,,
13940,GPU 0,0.421,0.207,100,10,0.082,0.0,0.0,43418125.0,103863988.0
13944,GPU 0,0.421,,100,11,,,,,
13948,GPU 0,0.371,0.221,100,11,0.1,0.0,0.0,49077085.0,199161237.0
13952,GPU 0,0.371,,100,11,,,,,
13956,GPU 0,0.391,0.191,100,11,0.076,0.0,0.0,46387324.0,104689130.0
13960,GPU 0,0.391,,100,10,,,,,
13964,GPU 0,0.406,0.221,100,10,0.077,0.0,0.0,54957162.0,107294589.0
13968,GPU 0,0.406,,100,10,,,,,
13972,GPU 0,0.389,0.198,100,10,0.077,0.0,0.0,33634028.0,87258926.0
13976,GPU 0,0.389,,100,10,,,,,
13980,GPU 0,0.416,0.218,100,10,0.081,0.0,0.0,41262100.0,96849077.0
13986,GPU 0,0.416,,100,10,,,,,
13990,GPU 0,0.394,0.211,100,10,0.078,0.0,0.0,35843720.0,86626661.0
13994,GPU 0,0.394,,100,10,,,,,
13998,GPU 0,0.394,,100,10,,,,,
14002,GPU 0,0.416,0.204,100,10,0.082,0.0,0.0,28992128.0,86731615.0
14006,GPU 0,0.369,0.219,100,10,0.099,0.0,0.0,47486157.0,163863691.0
14010,GPU 0,0.369,,100,11,,,,,
14014,GPU 0,0.369,,100,11,,,,,
14018,GPU 0,0.393,0.19,100,11,0.076,0.0,0.0,41348070.0,98691768.0
14022,GPU 0,0.393,,100,10,,,,,
14026,GPU 0,0.412,0.224,100,10,0.079,0.0,0.0,40993914.0,92913289.0
14030,GPU 0,0.412,,100,10,,,,,
14034,GPU 0,0.396,0.204,100,10,0.078,0.0,0.0,45217188.0,102765863.0
