,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
138,GPU 2,0.786,,88,21,,,0.0,,
142,GPU 2,0.735,0.418,88,21,0.194,0.0,,19798613.0,150941674.0
146,GPU 2,0.735,,88,23,,,0.0,,
150,GPU 2,0.767,0.414,92,23,0.17,0.0,,16609754.0,119302903.0
154,GPU 2,0.767,,92,23,,,,,
158,GPU 2,0.754,0.43,92,23,0.173,0.0,0.0,16625166.0,116043140.0
162,GPU 2,0.754,,92,23,,,,,
166,GPU 2,0.731,0.422,92,23,0.192,0.0,0.0,20017066.0,172627679.0
170,GPU 2,0.731,,92,23,,,,,
174,GPU 2,0.763,0.413,92,23,0.169,0.0,,16768318.0,118626879.0
180,GPU 2,0.763,,92,22,,,0.0,,
184,GPU 2,0.743,0.414,92,22,0.169,0.0,,19782070.0,120670629.0
188,GPU 2,0.743,,92,22,,,0.0,,
192,GPU 2,0.75,0.437,92,22,0.197,,,22748049.0,149718506.0
196,GPU 2,0.75,,92,22,,0.0,0.0,,
200,GPU 2,0.733,0.402,90,23,0.162,,,15123198.0,110719516.0
204,GPU 2,0.733,,90,23,,0.0,0.0,,
208,GPU 2,0.745,0.404,90,23,0.168,,,15624573.0,116809564.0
212,GPU 2,0.745,,90,23,,0.0,0.0,,
216,GPU 2,0.688,0.399,88,23,0.186,,,18080179.0,160300855.0
220,GPU 2,0.688,,88,23,,0.0,0.0,,
224,GPU 2,0.768,0.436,88,23,0.169,,,15569170.0,110728562.0
228,GPU 2,0.768,,88,23,,0.0,0.0,,
232,GPU 2,0.767,0.416,93,22,0.173,,,15916503.0,120487618.0
238,GPU 2,0.767,,93,22,,0.0,0.0,,
242,GPU 2,0.745,0.422,93,22,0.197,,,17842651.0,142891844.0
246,GPU 2,0.745,,93,22,,0.0,0.0,,
250,GPU 2,0.767,0.437,91,23,0.171,0.0,,16212836.0,119251525.0
254,GPU 2,0.767,,91,23,,,0.0,,
258,GPU 2,0.753,0.412,91,23,0.168,0.0,,15694168.0,117675066.0
262,GPU 2,0.753,,91,24,,,0.0,,
266,GPU 2,0.754,0.413,93,24,0.173,0.0,,16853063.0,121489648.0
270,GPU 2,0.754,,93,24,,,0.0,,
274,GPU 2,0.748,0.434,93,24,0.193,0.0,,18267682.0,161268328.0
278,GPU 2,0.748,,93,21,,,0.0,,
282,GPU 2,0.736,0.414,91,21,0.166,0.0,,15104575.0,111673958.0
286,GPU 2,0.736,,91,21,,,,,
290,GPU 2,0.768,0.416,91,21,0.173,0.0,0.0,18520448.0,122629632.0
296,GPU 2,0.768,,91,23,,,,,
300,GPU 2,0.715,0.409,91,23,0.189,0.0,0.0,23899523.0,167535922.0
304,GPU 2,0.715,,91,23,,0.0,0.0,,
308,GPU 2,0.785,0.448,91,23,0.176,,,15677856.0,113999968.0
312,GPU 2,0.785,,91,23,,0.0,0.0,,
316,GPU 2,0.749,0.408,93,22,0.168,,,16874719.0,119335437.0
320,GPU 2,0.749,,93,22,,0.0,0.0,,
324,GPU 2,0.753,0.424,93,22,0.196,,,18120887.0,153343003.0
328,GPU 2,0.753,,93,22,,0.0,0.0,,
332,GPU 2,0.711,0.402,89,23,0.161,,,14873801.0,109994287.0
336,GPU 2,0.711,,89,23,,0.0,0.0,,
340,GPU 2,0.732,0.412,89,23,0.165,,,14882981.0,110502108.0
344,GPU 2,0.732,,89,23,,,0.0,,
348,GPU 2,0.747,0.421,91,23,0.196,0.0,,19530189.0,167955475.0
354,GPU 2,0.747,,91,23,,,0.0,,
358,GPU 2,0.731,0.401,91,23,0.166,0.0,,15672225.0,116135879.0
362,GPU 2,0.731,,91,22,,,0.0,,
366,GPU 2,0.784,0.446,91,22,0.175,0.0,,15497977.0,114676710.0
370,GPU 2,0.784,,91,22,,,0.0,,
374,GPU 2,0.73,0.415,91,22,0.193,0.0,0.0,17833966.0,150075293.0
378,GPU 2,0.73,,91,22,,,,,
382,GPU 2,0.688,0.375,88,22,0.152,0.0,0.0,14237720.0,105513167.0
386,GPU 2,0.688,,88,22,,,,,
390,GPU 2,0.74,0.412,88,22,0.17,0.0,0.0,15795430.0,117117336.0
394,GPU 2,0.74,,88,23,,,,,
398,GPU 2,0.757,0.442,90,23,0.199,0.0,0.0,24104780.0,167244806.0
402,GPU 2,0.757,,90,23,,,,,
406,GPU 2,0.751,0.411,90,23,0.164,0.0,0.0,21836885.0,120638650.0
412,GPU 2,0.751,,92,22,,,,,
416,GPU 2,0.751,0.411,92,22,0.173,0.0,0.0,18259071.0,122034326.0
420,GPU 2,0.751,,92,22,,,,,
424,GPU 2,0.735,0.427,92,22,0.193,0.0,0.0,18708259.0,148432389.0
428,GPU 2,0.735,,92,23,,,,,
432,GPU 2,0.735,,92,23,,,,,
436,GPU 2,0.754,0.422,92,23,0.167,0.0,0.0,16743721.0,112709138.0
440,GPU 2,0.73,0.397,92,23,0.164,0.0,0.0,16225992.0,115172835.0
444,GPU 2,0.73,,86,22,,,,,
448,GPU 2,0.694,0.387,86,22,0.168,0.0,0.0,15273136.0,112773428.0
452,GPU 2,0.694,,86,22,,,,,
456,GPU 2,0.74,0.427,86,22,0.184,0.0,0.0,17788658.0,156681835.0
460,GPU 2,0.74,,92,21,,,,,
464,GPU 2,0.744,0.415,92,21,0.167,0.0,0.0,15403339.0,113601583.0
470,GPU 2,0.744,,92,21,,,,,
474,GPU 2,0.762,0.413,92,21,0.171,0.0,0.0,16100540.0,120121591.0
478,GPU 2,0.762,,91,23,,,,,
482,GPU 2,0.715,0.411,91,23,0.19,0.0,0.0,17227754.0,144273346.0
486,GPU 2,0.715,,91,23,,,,,
490,GPU 2,0.777,0.441,91,23,0.173,0.0,0.0,15936679.0,113852016.0
494,GPU 2,0.777,,91,23,,0.0,0.0,,
498,GPU 2,0.74,0.403,92,22,0.167,,,15719890.0,117776815.0
502,GPU 2,0.74,,92,22,,0.0,0.0,,
506,GPU 2,0.746,0.419,92,22,0.194,,,20997799.0,163801576.0
510,GPU 2,0.746,,90,23,,,0.0,,
514,GPU 2,0.729,0.414,90,23,0.166,0.0,,18477561.0,115197103.0
518,GPU 2,0.729,,90,23,,,0.0,,
522,GPU 2,0.749,0.419,90,23,0.168,0.0,,19090348.0,117487874.0
528,GPU 2,0.749,,92,23,,,0.0,,
532,GPU 2,0.747,0.421,92,23,0.196,0.0,0.0,18125321.0,147641729.0
536,GPU 2,0.747,,92,23,,,,,
540,GPU 2,0.735,0.406,92,21,0.166,0.0,0.0,15792252.0,116140591.0
544,GPU 2,0.735,,91,21,,,,,
548,GPU 2,0.772,0.44,91,21,0.173,0.0,0.0,15450167.0,113086278.0
552,GPU 2,0.772,,91,21,,,,,
556,GPU 2,0.739,0.417,91,23,0.195,0.0,0.0,18877171.0,163317479.0
560,GPU 2,0.739,,92,23,,,,,
564,GPU 2,0.766,0.417,92,23,0.173,0.0,0.0,16215169.0,120507600.0
568,GPU 2,0.766,,92,23,,,,,
572,GPU 2,0.755,0.43,91,23,0.17,0.0,0.0,15967314.0,113411140.0
576,GPU 2,0.755,,91,23,,,,,
580,GPU 2,0.716,0.412,91,23,0.189,0.0,0.0,18360011.0,146947748.0
586,GPU 2,0.716,,91,23,,,,,
590,GPU 2,0.764,0.414,92,22,0.171,0.0,0.0,15651956.0,117181394.0
594,GPU 2,0.764,,92,22,,,,,
598,GPU 2,0.764,,92,22,,0.0,0.0,16262706.0,117251717.0
602,GPU 2,0.764,0.445,92,22,0.199,,,18856307.0,
606,GPU 2,0.764,,92,23,,0.0,0.0,,164168118.0
610,GPU 2,0.751,0.408,92,23,0.165,,,17798757.0,
614,GPU 2,0.751,,92,23,,0.0,0.0,,117107733.0
618,GPU 2,0.74,0.407,92,23,0.17,,,21963449.0,
622,GPU 2,0.74,,91,24,,0.0,0.0,,
626,GPU 2,0.752,0.438,91,24,0.197,,,18087295.0,149024152.0
630,GPU 2,0.752,,91,24,,0.0,0.0,,
634,GPU 2,0.757,0.42,91,24,0.166,,,15384096.0,113446646.0
638,GPU 2,0.757,,92,22,,0.0,0.0,,
644,GPU 2,0.767,0.416,92,22,0.173,,,15927984.0,119332727.0
648,GPU 2,0.767,,92,22,,0.0,0.0,,
652,GPU 2,0.731,0.423,92,22,0.195,,,19883665.0,170330317.0
656,GPU 2,0.731,,83,21,,0.0,0.0,,
660,GPU 2,0.678,0.382,83,21,0.15,,,13367012.0,97849448.0
664,GPU 2,0.678,,83,21,,0.0,0.0,,
668,GPU 2,0.0,0.0,83,21,0.0,,,1138586.0,677132.0
676,GPU 2,0.0,0.0,0,0,0.0,,,1298155.0,719459.0
684,GPU 2,0.0,0.0,0,0,0.0,,,1194107.0,714378.0
692,GPU 2,0.0,0.0,0,0,0.0,,,1162641.0,682986.0
696,GPU 2,0.0,0.0,0,0,0.0,,,1162641.0,682986.0
702,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,1204053.0,724517.0
710,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,500513.0,26068.0
718,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,3728102.0,3107621.0
726,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,5576238.0,4596488.0
734,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,1538085.0,1053197.0
742,GPU 2,0.0,0.0,0,0,0.0,0.0,0.0,3258662.0,2664282.0
750,GPU 2,0.0,0.0,17,4,0.0,0.0,0.0,1995930.0,1412264.0
754,GPU 2,0.0,,17,4,,,,,
760,GPU 2,0.204,0.11,17,4,0.046,0.0,0.0,5825197.0,33628931.0
764,GPU 2,0.204,,17,4,,,,,
768,GPU 2,0.748,0.409,92,23,0.171,0.0,0.0,16048397.0,119973202.0
772,GPU 2,0.748,,92,23,0.195,,,,
776,GPU 2,0.743,0.432,92,23,,0.0,0.0,17806462.0,150169223.0
780,GPU 2,0.743,,92,23,0.168,,,,
784,GPU 2,0.76,,92,22,,0.0,0.0,,112130663.0
788,GPU 2,0.76,0.414,92,22,0.171,,,16075434.0,120144366.0
792,GPU 2,0.766,,92,22,,0.0,0.0,,
796,GPU 2,0.766,0.417,92,22,0.195,,,19333237.0,168987584.0
800,GPU 2,0.724,,91,23,,0.0,0.0,,
804,GPU 2,0.724,0.435,91,23,0.169,,,14976010.0,
808,GPU 2,0.766,,91,23,,0.0,0.0,,109173397.0
812,GPU 2,0.766,0.412,91,23,0.17,,,16227583.0,
818,GPU 2,0.76,,92,23,,0.0,0.0,,120671567.0
822,GPU 2,0.76,0.421,92,23,0.194,,,21946846.0,130218649.0
826,GPU 2,0.744,,92,23,,0.0,0.0,,
830,GPU 2,0.766,0.435,92,23,0.173,,,22824354.0,146201773.0
834,GPU 2,0.766,,92,22,,0.0,0.0,,
838,GPU 2,0.733,0.404,92,22,0.165,,,15813591.0,114203488.0
842,GPU 2,0.733,,92,22,,0.0,0.0,,
846,GPU 2,0.747,0.407,89,22,0.168,,,16869820.0,118333385.0
850,GPU 2,0.747,,89,23,,0.0,0.0,,
854,GPU 2,0.709,0.41,89,23,0.189,,,19639780.0,164851339.0
858,GPU 2,0.709,,89,23,,0.0,0.0,,
862,GPU 2,0.759,0.431,93,23,0.169,,,16558565.0,113328047.0
866,GPU 2,0.759,,93,22,,0.0,0.0,,
870,GPU 2,0.762,0.413,93,22,0.171,0.0,,17133054.0,122263683.0
876,GPU 2,0.762,,93,22,,,0.0,,
880,GPU 2,0.75,0.426,91,23,0.334,0.0,,32070144.0,244597658.0
884,GPU 2,0.75,,91,23,,,0.0,,
888,GPU 2,0.755,0.417,91,23,0.17,0.0,,16838600.0,118218947.0
892,GPU 2,0.755,,91,23,,,0.0,,
896,GPU 2,0.755,0.425,93,24,0.197,0.0,,20700074.0,163351496.0
900,GPU 2,0.755,,93,24,,,0.0,,
904,GPU 2,0.751,0.423,93,24,0.171,0.0,,17452818.0,117613877.0
908,GPU 2,0.751,,93,24,,,0.0,,
912,GPU 2,0.738,0.414,91,22,0.165,,,16235419.0,
916,GPU 2,0.738,,91,22,,0.0,0.0,,113023294.0
920,GPU 2,0.744,,91,22,,,,,
924,GPU 2,0.744,0.419,91,22,0.194,0.0,0.0,23018406.0,174685921.0
928,GPU 2,0.744,0.419,91,22,0.194,0.0,0.0,23018406.0,120897419.0
934,GPU 2,0.728,0.399,91,23,0.166,0.0,0.0,21346780.0,
938,GPU 2,0.728,,91,23,,,,,112761899.0
942,GPU 2,0.775,0.441,91,23,0.173,0.0,0.0,14807223.0,
946,GPU 2,0.775,,91,23,,,,,148707810.0
950,GPU 2,0.718,0.41,91,23,0.189,0.0,0.0,18019036.0,
954,GPU 2,0.718,,91,23,,,,,115921274.0
958,GPU 2,0.758,0.413,91,23,0.169,0.0,0.0,15393354.0,
962,GPU 2,0.758,,90,21,,,,,111324007.0
966,GPU 2,0.703,0.392,90,21,0.161,0.0,0.0,15026347.0,
970,GPU 2,0.703,,90,21,,,,,165685193.0
974,GPU 2,0.703,,90,21,,0.0,0.0,,
978,GPU 2,0.727,0.401,90,23,0.161,,,14509444.0,109583528.0
982,GPU 2,0.727,,90,23,,0.0,0.0,,
986,GPU 2,0.759,0.412,90,23,0.172,,,23037465.0,125404804.0
992,GPU 2,0.715,0.414,91,23,0.191,0.0,0.0,32598043.0,158927799.0
996,GPU 2,0.715,,91,23,,0.0,0.0,,
1000,GPU 2,0.751,0.426,91,23,0.166,,,23510602.0,116870867.0
1004,GPU 2,0.751,,91,23,,0.0,0.0,,
1008,GPU 2,0.762,0.415,92,22,0.171,0.0,,15649249.0,117940269.0
1012,GPU 2,0.762,,92,22,,,0.0,,
1016,GPU 2,0.706,0.392,92,22,0.17,0.0,0.0,15631381.0,115478907.0
1020,GPU 2,0.706,,92,22,,,0.0,,
1024,GPU 2,0.706,,89,23,,,,,
1028,GPU 2,0.706,,89,23,,0.0,0.0,,152034122.0
1032,GPU 2,0.749,0.416,89,23,0.168,,,20162865.0,
1036,GPU 2,0.749,,88,23,,0.0,0.0,,119451440.0
1040,GPU 2,0.696,,88,21,0.157,,,,
1044,GPU 2,0.727,0.413,88,21,0.193,0.0,0.0,23475933.0,111154730.0
1050,GPU 2,0.727,,88,21,,0.0,0.0,,152020986.0
1054,GPU 2,0.777,0.442,91,23,0.173,,,20308734.0,
1058,GPU 2,0.777,,91,23,,0.0,0.0,,118869350.0
1062,GPU 2,0.777,,91,23,,,,,
1066,GPU 2,0.754,0.415,91,23,0.17,,,17674274.0,119658838.0
1070,GPU 2,0.754,,92,23,,0.0,0.0,,
1074,GPU 2,0.757,0.426,92,23,0.197,,,20221922.0,174488825.0
1078,GPU 2,0.757,,92,23,,0.0,0.0,,
1082,GPU 2,0.743,0.42,92,23,0.168,,,16380063.0,115019246.0
1086,GPU 2,0.743,,93,22,,0.0,0.0,,
1090,GPU 2,0.754,0.421,93,22,0.169,,,16097628.0,115913328.0
1094,GPU 2,0.754,,93,22,,0.0,0.0,,
1098,GPU 2,0.755,0.425,93,22,0.196,,,19135474.0,154644292.0
1102,GPU 2,0.755,,92,24,,0.0,0.0,,
1108,GPU 2,0.749,0.415,92,24,0.169,,,16503445.0,117812654.0
1112,GPU 2,0.749,,92,24,,0.0,0.0,,
1116,GPU 2,0.766,0.435,92,24,0.173,,,15910319.0,114605319.0
1120,GPU 2,0.766,,93,23,,0.0,0.0,,
1124,GPU 2,0.753,0.424,93,23,0.197,,,19329439.0,168557496.0
1128,GPU 2,0.753,,93,23,,,0.0,,
1132,GPU 2,0.738,0.403,93,23,0.167,,,16261040.0,118099384.0
1136,GPU 2,0.738,,91,22,,0.0,0.0,,
1140,GPU 2,0.78,0.444,91,22,0.174,,,16352430.0,114836645.0
1144,GPU 2,0.73,0.417,91,22,0.193,0.0,0.0,19659963.0,148675542.0
1148,GPU 2,0.73,,91,22,,,0.0,,
1152,GPU 2,0.77,0.417,92,23,0.171,0.0,,22410309.0,124153426.0
1156,GPU 2,0.77,,92,23,,,0.0,,
1160,GPU 2,0.741,0.418,92,23,0.168,0.0,,16084322.0,115336871.0
1166,GPU 2,0.741,,92,23,,,,,
1170,GPU 2,0.738,0.429,91,23,0.194,0.0,0.0,17495075.0,146499795.0
1174,GPU 2,0.738,,91,23,,,,,
1178,GPU 2,0.768,0.416,91,23,0.171,0.0,0.0,15653382.0,117852807.0
1182,GPU 2,0.768,,91,22,,,,,
1186,GPU 2,0.745,0.414,93,22,0.17,0.0,0.0,15892936.0,117904262.0
1190,GPU 2,0.745,,93,22,,,,,
1194,GPU 2,0.761,0.442,93,22,0.198,0.0,0.0,18064050.0,151928224.0
1198,GPU 2,0.761,,93,23,,,,,
1202,GPU 2,0.755,0.414,92,23,0.166,0.0,0.0,15398276.0,114967212.0
1206,GPU 2,0.755,,92,23,,,,,
1210,GPU 2,0.751,0.411,92,23,0.173,0.0,0.0,16236961.0,120728238.0
1214,GPU 2,0.751,,92,23,,,,,
1218,GPU 2,0.741,0.431,91,23,0.195,0.0,0.0,19114858.0,159628848.0
1224,GPU 2,0.741,,91,23,,,,,
1228,GPU 2,0.76,0.424,91,23,0.168,0.0,0.0,15282328.0,112677886.0
1232,GPU 2,0.76,,91,22,,,,,
1236,GPU 2,0.76,,92,22,,,,,
1240,GPU 2,0.766,0.415,92,22,0.172,0.0,0.0,19021955.0,122736905.0
1244,GPU 2,0.766,,92,22,,,,,
1248,GPU 2,0.723,0.417,92,23,0.193,0.0,0.0,20467711.0,151050055.0
1252,GPU 2,0.723,,91,23,,,,,
1256,GPU 2,0.768,0.436,91,23,0.169,0.0,,15503466.0,110585149.0
1260,GPU 2,0.768,,91,23,,,,,
1264,GPU 2,0.768,0.417,91,23,0.173,0.0,0.0,21489613.0,125610357.0
1268,GPU 2,0.768,,92,23,,,,,
1272,GPU 2,0.743,0.421,92,23,0.197,0.0,0.0,19376167.0,162971222.0
1276,GPU 2,0.743,,92,23,,,,,
1282,GPU 2,0.765,0.434,93,22,0.169,0.0,0.0,15567546.0,121644202.0
1286,GPU 2,0.765,,93,22,,,,,
1290,GPU 2,0.752,0.413,93,22,0.169,0.0,0.0,15763243.0,117576415.0
1294,GPU 2,0.752,,93,22,,,,,
1298,GPU 2,0.758,0.414,93,24,0.174,0.0,0.0,16291571.0,121387569.0
1302,GPU 2,0.758,,93,24,,,,,
1306,GPU 2,0.757,0.441,93,24,0.196,0.0,0.0,17505252.0,146118352.0
1310,GPU 2,0.757,,93,24,,,,,
1314,GPU 2,0.76,0.422,93,22,0.169,0.0,0.0,15735917.0,116736251.0
1318,GPU 2,0.76,,93,22,,,,,
1322,GPU 2,0.77,0.418,93,22,0.174,0.0,0.0,16361631.0,120902367.0
1326,GPU 2,0.77,,93,22,,,,,
1330,GPU 2,0.718,0.415,91,23,0.191,0.0,0.0,19769870.0,167374834.0
1334,GPU 2,0.718,,91,23,,,,,
1340,GPU 2,0.766,0.434,91,23,0.172,0.0,0.0,15522104.0,114165259.0
1344,GPU 2,0.766,,91,23,,,,,
1348,GPU 2,0.77,0.417,92,23,0.173,0.0,0.0,16041930.0,120923464.0
1352,GPU 2,0.77,,92,23,,0.0,0.0,,
1356,GPU 2,0.77,,92,23,,0.0,0.0,,
1360,GPU 2,0.729,0.415,92,23,0.193,0.0,0.0,20200199.0,153407129.0
1364,GPU 2,0.786,0.449,94,22,0.176,,0.0,15523734.0,114241565.0
1368,GPU 2,0.786,,94,22,,0.0,,,
1372,GPU 2,0.751,0.41,94,22,0.168,,0.0,20843685.0,122934567.0
1376,GPU 2,0.751,,94,23,,0.0,0.0,,
1380,GPU 2,0.756,0.425,92,23,0.196,,,20093088.0,171111469.0
1384,GPU 2,0.756,,92,23,,0.0,0.0,,
1388,GPU 2,0.747,0.424,92,23,0.17,,,16382287.0,115909758.0
1392,GPU 2,0.747,,92,23,,0.0,0.0,,
1398,GPU 2,0.751,0.418,92,23,0.168,,,15489586.0,114914512.0
1402,GPU 2,0.751,,92,23,,0.0,0.0,,
1406,GPU 2,0.751,0.424,92,23,0.197,,,18131356.0,151917136.0
1410,GPU 2,0.751,,92,21,,0.0,0.0,,
1414,GPU 2,0.734,0.408,91,21,0.167,,,16645931.0,116021829.0
1418,GPU 2,0.734,,91,21,,0.0,0.0,,
1422,GPU 2,0.756,0.43,91,21,0.169,,,15323560.0,112450879.0
1426,GPU 2,0.756,,91,23,,0.0,0.0,,
1430,GPU 2,0.746,0.421,91,23,0.196,,,18178789.0,155157610.0
1434,GPU 2,0.746,,91,23,,0.0,0.0,,
1438,GPU 2,0.761,0.415,91,23,0.173,,,16182222.0,120372198.0
1442,GPU 2,0.761,,91,23,,0.0,,,
1446,GPU 2,0.761,,91,23,,0.0,,,
1450,GPU 2,0.737,0.421,93,24,0.193,0.0,0.0,19076286.0,169281261.0
1456,GPU 2,0.737,,93,24,,,,,
1460,GPU 2,0.77,0.417,93,22,0.171,0.0,0.0,15419219.0,117612503.0
1464,GPU 2,0.754,0.425,93,22,0.17,0.0,0.0,15419219.0,117612503.0
1468,GPU 2,0.754,0.425,93,22,,0.0,0.0,17823071.0,117437443.0
1472,GPU 2,0.754,,93,22,,,,,
1476,GPU 2,0.743,0.432,93,23,0.195,0.0,0.0,23996245.0,158878155.0
1480,GPU 2,0.743,,93,23,,,,,
1484,GPU 2,0.772,0.418,93,23,0.17,0.0,0.0,15864856.0,118037641.0
1488,GPU 2,0.772,,93,23,,,,,
1492,GPU 2,0.741,0.412,91,23,0.17,0.0,0.0,18446522.0,119561370.0
1496,GPU 2,0.741,,91,23,,,,,
1500,GPU 2,0.76,0.441,91,23,0.198,0.0,0.0,19806401.0,165991799.0
1504,GPU 2,0.76,,91,23,,,,,
1508,GPU 2,0.757,0.414,93,22,0.167,0.0,0.0,15452872.0,115357849.0
1514,GPU 2,0.757,,93,22,,,,,
1518,GPU 2,0.75,0.411,93,22,0.173,0.0,0.0,16214819.0,120452943.0
1522,GPU 2,0.75,,93,22,,,,,
1526,GPU 2,0.753,0.437,92,23,0.196,0.0,0.0,17704262.0,149066354.0
1530,GPU 2,0.753,,92,23,,,,,
1534,GPU 2,0.758,0.423,92,23,0.168,0.0,0.0,15557382.0,112597137.0
1538,GPU 2,0.767,0.417,92,23,0.173,,,16039890.0,
1542,GPU 2,0.767,,92,23,,0.0,0.0,,120148449.0
1546,GPU 2,0.725,0.419,92,23,0.195,,,19302843.0,
1550,GPU 2,0.725,,92,23,,0.0,0.0,,170495449.0
1554,GPU 2,0.765,0.432,92,23,0.167,,,16556387.0,
1558,GPU 2,0.765,0.432,93,22,0.167,0.0,0.0,16556387.0,112605293.0
1562,GPU 2,0.765,,93,22,,,,,
1566,GPU 2,0.765,0.416,93,22,0.173,0.0,0.0,16034521.0,119660994.0
1572,GPU 2,0.738,,93,22,0.197,,,,
1576,GPU 2,0.738,,91,23,,0.0,0.0,21920771.0,159785434.0
1580,GPU 2,0.769,0.437,91,23,0.169,,,16890142.0,
1584,GPU 2,0.769,,91,23,,0.0,0.0,,
1588,GPU 2,0.751,0.412,91,23,0.168,,,20228754.0,121622391.0
1592,GPU 2,0.751,0.412,93,24,0.168,0.0,0.0,20228754.0,121622391.0
1596,GPU 2,0.752,0.412,93,24,0.173,0.0,0.0,16676412.0,121622391.0
1600,GPU 2,0.752,,93,24,,0.0,0.0,,120900086.0
1604,GPU 2,0.755,0.439,93,24,0.196,,,18241585.0,165277930.0
1608,GPU 2,0.755,,93,22,,0.0,0.0,,
1612,GPU 2,0.758,0.422,93,22,0.17,,,15698636.0,116433291.0
1616,GPU 2,0.758,,93,22,,0.0,0.0,,
1620,GPU 2,0.755,0.409,91,22,0.169,,,15834818.0,118048937.0
1624,GPU 2,0.755,,91,23,,0.0,0.0,,
1630,GPU 2,0.729,0.421,91,23,0.194,,,17967911.0,152454220.0
1634,GPU 2,0.729,,91,23,,0.0,0.0,,
1638,GPU 2,0.729,,93,23,,,,,
1642,GPU 2,0.76,0.432,93,22,0.169,0.0,0.0,15374856.0,112986467.0
1646,GPU 2,0.769,0.418,93,22,0.173,0.0,0.0,16085757.0,120955526.0
1650,GPU 2,0.769,,93,22,,,,,
1654,GPU 2,0.739,0.418,90,22,0.195,0.0,0.0,20217133.0,174300531.0
1658,GPU 2,0.739,,90,23,,,,,
1662,GPU 2,0.748,0.426,90,23,0.168,0.0,0.0,17731410.0,112672022.0
1666,GPU 2,0.748,,90,23,,,,,
1670,GPU 2,0.757,0.418,94,24,0.17,0.0,0.0,16121799.0,117739094.0
1674,GPU 2,0.757,,94,24,,,,,
1678,GPU 2,0.756,0.425,94,24,0.195,0.0,0.0,20398856.0,160479221.0
1682,GPU 2,0.756,0.425,94,24,0.195,0.0,0.0,20398856.0,160479221.0
1688,GPU 2,0.757,0.425,94,24,0.253,0.0,0.0,20398856.0,160479221.0
1692,GPU 2,0.757,,92,22,,0.0,0.0,,181740722.0
1696,GPU 2,0.758,0.428,92,22,0.199,,,23811138.0,
1700,GPU 2,0.758,,92,22,,0.0,0.0,,178755330.0
1704,GPU 2,0.749,0.414,92,24,0.169,,,15883982.0,117492609.0
1708,GPU 2,0.749,,92,24,,0.0,0.0,,
1712,GPU 2,0.769,0.436,92,24,0.172,,,16423961.0,115477729.0
1716,GPU 2,0.769,,92,24,,0.0,0.0,,
1720,GPU 2,0.757,0.427,93,24,0.198,,,18382856.0,158075932.0
1724,GPU 2,0.757,,93,24,,0.0,0.0,,
1728,GPU 2,0.757,,93,24,,,,,
1732,GPU 2,0.744,0.406,93,24,0.168,0.0,,16447905.0,118856252.0
1736,GPU 2,0.79,0.451,92,22,0.177,0.0,0.0,15716057.0,115155742.0
1740,GPU 2,0.79,,92,22,,,,,
