,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
11942,GPU 0,0.793,,100,27,,,0.0,5741375.0,
11946,GPU 0,0.793,0.437,100,27,0.215,0.0,,,24305407.0
11950,GPU 0,0.784,,100,27,,,0.0,6503310.0,
11956,GPU 0,0.784,0.428,100,27,0.211,0.0,,,24732113.0
11960,GPU 0,0.767,,100,27,,,0.0,6250687.0,
11964,GPU 0,0.767,0.162,100,20,0.081,0.0,,,2055010955.0
11968,GPU 0,0.292,,70,20,,,0.0,154844340.0,
11972,GPU 0,0.292,0.555,70,20,0.235,0.0,,,87822991.0
11976,GPU 0,0.946,,70,20,,,0.0,10591429.0,
11980,GPU 0,0.946,0.568,70,23,0.244,770819844.0,,,29619707.0
11984,GPU 0,0.978,,100,23,,,26009.0,7605200.0,
11988,GPU 0,0.978,0.352,100,23,0.146,771897718.0,,,18024282.0
11992,GPU 0,0.625,,100,23,,,26046.0,5089515.0,
11996,GPU 0,0.625,0.032,100,0,0.0,0.0,,,1021944.0
12000,GPU 0,0.103,,100,0,,,0.0,1605913.0,
12004,GPU 0,0.103,0.032,100,0,0.0,0.0,,,714386.0
12008,GPU 0,0.103,,100,0,,,,1194120.0,
12014,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,719493.0
12018,GPU 0,0.103,,100,0,,,,1193941.0,
12022,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,2757440.0
12026,GPU 0,0.103,,100,0,,,,3424647.0,
12030,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,5276675.0
12034,GPU 0,0.103,,100,0,,,,6256927.0,
12038,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,1418368.0
12042,GPU 0,0.103,,100,0,,,,1945041.0,
12046,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,698623.0
12050,GPU 0,0.103,,100,0,,,,1178274.0,
12054,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,714309.0
12058,GPU 0,0.103,,100,0,,,,1188777.0,
12062,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,709099.0
12066,GPU 0,0.103,,100,0,,,,1188784.0,
12072,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,698678.0
12076,GPU 0,0.103,,100,0,,,,1183582.0,
12080,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,1767532.0
12084,GPU 0,0.103,,100,0,,,,2403635.0,
12088,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,703748.0
12092,GPU 0,0.103,,100,0,,,,1183340.0,
12096,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,693460.0
12100,GPU 0,0.103,,100,0,,,,1173146.0,
12104,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,709237.0
12108,GPU 0,0.103,,100,0,,,,1183800.0,
12112,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,3034933.0
12116,GPU 0,0.103,,100,0,,,,,
12120,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,3998996.0,3190855.0
12124,GPU 0,0.103,,100,0,,,,,
12130,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,3597059.0,2903713.0
12134,GPU 0,0.103,,100,0,,,,,
12138,GPU 0,0.103,,100,0,0.0,0.0,0.0,6449745.0,
12142,GPU 0,0.103,0.032,100,0,,,,,5485150.0
12146,GPU 0,0.103,,100,0,0.0,0.0,0.0,1392165.0,
12150,GPU 0,0.103,0.032,100,0,,,,,922896.0
12154,GPU 0,0.103,,100,0,0.0,0.0,0.0,2308695.0,
12158,GPU 0,0.103,0.032,100,0,,,,,1829237.0
12162,GPU 0,0.738,0.414,100,28,0.198,31204.0,770624893.0,5393131.0,20324355.0
12166,GPU 0,0.738,,100,28,,,,,
12170,GPU 0,0.778,0.438,100,28,0.213,0.0,0.0,5491555.0,21700751.0
12174,GPU 0,0.778,,100,28,,,,,
12178,GPU 0,0.796,0.45,100,27,0.217,0.0,0.0,5518921.0,21929901.0
12182,GPU 0,0.796,,100,27,,,,,
12188,GPU 0,0.796,0.451,100,27,0.216,0.0,0.0,5681868.0,22415282.0
12192,GPU 0,0.796,,100,27,,,,,
12196,GPU 0,0.778,0.436,100,28,0.214,0.0,0.0,6522114.0,24528145.0
12200,GPU 0,0.778,,100,28,,,,,
12204,GPU 0,0.775,0.434,100,28,0.213,26031.0,771456378.0,6138164.0,24183014.0
12208,GPU 0,0.775,,100,27,,,,,
12212,GPU 0,0.793,0.446,100,27,0.216,0.0,0.0,6297334.0,24190916.0
