,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
2883,GPU 3,0.785,,100,28,,,,,
2887,GPU 3,0.766,0.429,100,28,0.211,0.0,0.0,5734395.0,23551609.0
2891,GPU 3,0.766,,100,28,,,,,
2895,GPU 3,0.794,0.448,97,24,0.217,0.0,0.0,5779838.0,23322431.0
2899,GPU 3,0.794,,97,24,,,,,
2905,GPU 3,0.698,0.386,97,24,0.16,771497273.0,26033.0,138045184.0,1747737534.0
2909,GPU 3,0.698,,97,24,,,,,
2913,GPU 3,0.555,0.296,99,12,0.116,5207.0,0.0,79576902.0,578804541.0
2917,GPU 3,0.555,0.296,99,12,0.116,,0.0,79576902.0,
2921,GPU 3,0.383,,99,12,,0.0,,,86765004.0
2925,GPU 3,0.383,0.21,99,12,,,0.0,39076016.0,
2929,GPU 3,0.385,,100,10,,0.0,,,78013642.0
2933,GPU 3,0.42,0.191,100,10,0.08,0.0,0.0,27792099.0,86448103.0
2937,GPU 3,0.42,0.221,100,10,,,0.0,36075989.0,
2941,GPU 3,0.42,,100,10,,,,,
2945,GPU 3,0.286,0.15,100,5,0.081,0.0,,34421536.0,172717234.0
2949,GPU 3,0.286,,100,5,,,0.0,,
2953,GPU 3,0.103,0.032,100,5,0.0,0.0,,1689300.0,1173125.0
2957,GPU 3,0.103,,100,5,,,0.0,,
2963,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1298271.0,818588.0
2967,GPU 3,0.103,,100,0,,,,,
2971,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1167891.0,688221.0
2975,GPU 3,0.103,,100,0,,,,,
2979,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1334775.0,855090.0
2983,GPU 3,0.103,,100,0,,,,,
2987,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1246100.0,766430.0
2991,GPU 3,0.103,,100,0,,,,,
2995,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1329333.0,839304.0
2999,GPU 3,0.103,,100,0,,,,,
3003,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1193957.0,719502.0
3007,GPU 3,0.103,,100,0,,,,,
3011,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1543612.0,1063840.0
3015,GPU 3,0.103,,100,0,,,0.0,,
3021,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1282811.0,698766.0
3025,GPU 3,0.103,,100,0,,,,,
3029,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1155490.0,681843.0
3033,GPU 3,0.103,,100,0,,,,,
3037,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,5707657.0,4738137.0
3041,GPU 3,0.103,,100,0,,,,,
3045,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1173092.0,740351.0
3049,GPU 3,0.103,,100,0,,,,,
3053,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1542769.0,1052835.0
3057,GPU 3,0.103,,100,0,,,,,
3061,GPU 3,0.216,0.106,100,8,0.028,0.0,0.0,13688256.0,29906940.0
3065,GPU 3,0.216,,100,8,,,,,
3069,GPU 3,0.428,0.221,100,8,0.083,0.0,340558979.0,47540763.0,102023756.0
3073,GPU 3,0.428,,87,8,,,,,
3079,GPU 3,0.932,0.544,87,27,0.232,26020.0,430069806.0,31167948.0,69887189.0
3083,GPU 3,0.932,,87,27,,,,,
3087,GPU 3,0.715,0.417,87,27,0.179,26007.0,770725625.0,13008751.0,28087668.0
3091,GPU 3,0.715,,88,26,,,,,
3095,GPU 3,0.942,,88,26,0.236,0.0,,,25233488.0
3099,GPU 3,0.942,,88,26,,,,,
3103,GPU 3,0.613,0.345,88,26,0.167,0.0,0.0,5693207.0,26769524.0
3107,GPU 3,0.613,,100,26,,,,,
3111,GPU 3,0.797,0.451,100,27,0.218,0.0,0.0,7665967.0,24054381.0
3115,GPU 3,0.797,0.451,100,27,0.218,0.0,,7665967.0,
3119,GPU 3,0.796,0.45,100,27,0.217,0.0,0.0,5594000.0,22037760.0
3123,GPU 3,0.796,,100,28,,,,,
3127,GPU 3,0.775,0.435,100,28,0.213,0.0,0.0,6084932.0,22314888.0
3131,GPU 3,0.775,,100,28,,0.0,,,
3137,GPU 3,0.784,0.443,100,28,0.214,,0.0,8623179.0,26712602.0
3141,GPU 3,0.784,,100,27,,770666362.0,,,
3145,GPU 3,0.781,0.439,100,27,0.214,,36406.0,6703979.0,25182829.0
3149,GPU 3,0.781,,100,27,,0.0,,,
3153,GPU 3,0.786,0.441,100,27,0.215,,0.0,5717930.0,23511674.0
3157,GPU 3,0.786,,100,28,,0.0,,,
3161,GPU 3,0.767,0.429,100,28,0.213,,0.0,5763058.0,23552010.0
3165,GPU 3,0.767,,100,28,,0.0,,,
3169,GPU 3,0.794,0.449,100,28,0.216,,0.0,5750028.0,23874324.0
3173,GPU 3,0.794,,100,26,,0.0,,,
3177,GPU 3,0.785,0.439,100,26,0.216,,0.0,5985064.0,23596767.0
3181,GPU 3,0.785,,100,26,,771629127.0,,,
3185,GPU 3,0.729,0.41,100,26,0.193,,15622.0,21324640.0,96088466.0
3189,GPU 3,0.729,,96,14,,0.0,,,
3195,GPU 3,0.654,0.365,96,14,0.144,,0.0,191378372.0,2188473057.0
3199,GPU 3,0.654,,96,14,,0.0,,,
3203,GPU 3,0.406,0.203,96,14,0.079,,0.0,42487042.0,99400208.0
3207,GPU 3,0.406,,100,12,,0.0,,,
3211,GPU 3,0.383,0.211,100,12,0.075,,0.0,34572111.0,83132366.0
3215,GPU 3,0.383,,100,12,,0.0,,,
3219,GPU 3,0.396,0.2,100,12,0.091,,0.0,40179296.0,101286717.0
3223,GPU 3,0.396,,100,8,,0.0,,,
3227,GPU 3,0.392,0.223,100,8,0.091,0.0,0.0,45793538.0,184038574.0
3231,GPU 3,0.337,0.16,100,8,0.062,,0.0,27030896.0,71059637.0
3235,GPU 3,0.337,,100,8,0.0,0.0,,,
3239,GPU 3,0.103,0.032,100,0,,,0.0,1433956.0,969875.0
3243,GPU 3,0.103,,100,0,0.0,0.0,,,
3247,GPU 3,0.103,0.032,100,0,,,0.0,2580774.0,1621456.0
3253,GPU 3,0.103,,100,0,,,,,
3257,GPU 3,0.103,,100,0,0.0,0.0,,,
3261,GPU 3,0.103,0.032,100,0,,,0.0,1371207.0,792484.0
3265,GPU 3,0.103,,100,0,0.0,0.0,,,
3269,GPU 3,0.103,0.032,100,0,,,0.0,2122251.0,1574741.0
3273,GPU 3,0.103,,100,0,0.0,0.0,,1214799.0,
3277,GPU 3,0.103,0.032,100,0,,,0.0,,735136.0
3281,GPU 3,0.103,,100,0,0.0,0.0,,1720566.0,
3285,GPU 3,0.103,0.032,100,0,,,0.0,,1204396.0
3289,GPU 3,0.103,,100,0,0.0,0.0,,1214806.0,
3293,GPU 3,0.103,0.032,100,0,,,0.0,,735140.0
3297,GPU 3,0.103,,100,0,0.0,0.0,,1214847.0,
3301,GPU 3,0.103,0.032,100,0,,,0.0,,735165.0
3305,GPU 3,0.103,,100,0,0.0,0.0,,1214782.0,
3311,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1214782.0,735126.0
3315,GPU 3,0.103,0.032,100,0,,,0.0,1235444.0,755862.0
3319,GPU 3,0.103,,100,0,0.0,0.0,,,2371595.0
3323,GPU 3,0.103,0.032,100,0,0.0,,0.0,2932890.0,
3327,GPU 3,0.103,,100,0,0.0,0.0,,,1746159.0
3331,GPU 3,0.103,0.032,100,0,,,0.0,1985930.0,
3335,GPU 3,0.427,,100,6,0.081,0.0,,,107738705.0
3339,GPU 3,0.427,0.232,100,6,,,0.0,,
3343,GPU 3,0.749,,100,6,0.181,31243.0,,42032393.0,97624295.0
3347,GPU 3,0.749,0.421,100,6,,,771595398.0,,
3351,GPU 3,0.76,,88,24,0.19,0.0,,12959190.0,23905858.0
3355,GPU 3,0.76,0.444,88,24,,,340807992.0,,
3359,GPU 3,0.95,,88,24,0.238,20816.0,,6806858.0,30729741.0
3363,GPU 3,0.95,0.553,88,24,,,430060257.0,,
3369,GPU 3,0.634,,87,26,0.166,0.0,,13225125.0,27027744.0
3373,GPU 3,0.634,0.363,87,26,,,0.0,,
3377,GPU 3,0.796,,87,26,0.216,0.0,,5549147.0,21972958.0
3381,GPU 3,0.796,0.453,87,26,,,0.0,,
3385,GPU 3,0.783,0.439,100,27,0.215,0.0,,5558029.0,21873033.0
3389,GPU 3,0.783,,100,27,,,0.0,,
3393,GPU 3,0.774,0.435,100,27,0.212,0.0,,5495812.0,21676774.0
3397,GPU 3,0.774,,100,27,,,0.0,,
3401,GPU 3,0.797,0.451,100,28,0.217,0.0,,6393266.0,24307948.0
3405,GPU 3,0.797,,100,28,,,0.0,,
3409,GPU 3,0.783,,100,28,,,,,24834151.0
3413,GPU 3,0.783,0.442,100,28,0.213,770972160.0,,6540232.0,
3417,GPU 3,0.776,,100,27,,,0.0,,26229121.0
3421,GPU 3,0.776,0.434,100,27,0.214,0.0,,8623415.0,
3427,GPU 3,0.775,,100,27,,0.0,0.0,,24595380.0
3431,GPU 3,0.775,0.434,100,27,0.213,,,6479316.0,
3435,GPU 3,0.794,,100,27,,0.0,0.0,,24225736.0
3439,GPU 3,0.794,0.45,100,27,0.216,,,6189170.0,
3443,GPU 3,0.771,,100,27,,0.0,0.0,,23420463.0
3447,GPU 3,0.771,0.428,100,27,0.213,,,5747193.0,
3451,GPU 3,0.78,,100,28,,0.0,,,25882200.0
3455,GPU 3,0.78,0.439,100,28,0.214,,0.0,8571918.0,
3459,GPU 3,0.7,,100,28,0.163,771153137.0,,,1758319915.0
3463,GPU 3,0.7,0.387,100,28,,,15612.0,156076061.0,
3467,GPU 3,0.45,,97,15,0.089,0.0,,,563001030.0
3471,GPU 3,0.45,,97,15,,,0.0,,
3475,GPU 3,0.354,0.192,97,15,0.097,0.0,,40354410.0,166009049.0
3479,GPU 3,0.354,,100,15,,,0.0,,
3485,GPU 3,0.429,,100,11,0.082,0.0,,,99020039.0
3489,GPU 3,0.429,,100,11,0.082,0.0,,,99020039.0
3493,GPU 3,0.398,0.213,100,11,0.076,0.0,0.0,45135316.0,98194954.0
3497,GPU 3,0.398,,100,10,,,,,
3501,GPU 3,0.416,0.206,100,10,0.081,0.0,0.0,42161600.0,101487804.0
3505,GPU 3,0.416,,100,10,,,,,
3509,GPU 3,0.124,0.047,100,10,0.01,0.0,0.0,7324632.0,14373159.0
3513,GPU 3,0.124,,100,0,,,,,
3517,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,2992223.0,2377097.0
3521,GPU 3,0.103,,100,0,,,,,
3525,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1444224.0,995837.0
3529,GPU 3,0.103,,100,0,,,,,
3533,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1715479.0,1194057.0
3537,GPU 3,0.103,,100,0,,,,,
3543,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1199154.0,724706.0
3547,GPU 3,0.103,,100,0,,,,,
3551,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1303535.0,813406.0
3555,GPU 3,0.103,,100,0,,,,,
3559,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1214994.0,735254.0
3563,GPU 3,0.103,,100,0,,,,,
3567,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1199185.0,724725.0
3571,GPU 3,0.103,,100,0,,,,,
3575,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1256221.0,771455.0
3579,GPU 3,0.103,,100,0,,,,,
3583,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1652775.0,1074043.0
3587,GPU 3,0.103,,100,0,,,,,
3591,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,2028569.0,1491441.0
3595,GPU 3,0.103,,100,0,,,,,
3601,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1240923.0,756024.0
3605,GPU 3,0.103,,100,0,,,,,756024.0
3609,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1240933.0,
3613,GPU 3,0.103,,100,0,,,,,761244.0
3617,GPU 3,0.103,0.158,100,4,0.048,0.0,0.0,26588294.0,
3621,GPU 3,0.297,,100,4,,,,,55479102.0
3625,GPU 3,0.297,0.252,100,4,0.105,36438.0,771350432.0,47381066.0,
3629,GPU 3,0.489,,100,23,,,,,112398591.0
3633,GPU 3,0.489,0.565,100,23,0.24,0.0,0.0,17401937.0,
3637,GPU 3,0.961,,100,23,,,,,43975659.0
3641,GPU 3,0.961,0.424,100,23,0.183,10412.0,771475499.0,13047176.0,
3645,GPU 3,0.728,,75,23,,,,,28562175.0
3649,GPU 3,0.728,0.432,75,23,0.185,0.0,0.0,13180595.0,
3653,GPU 3,0.743,,75,23,,,,,27874826.0
3659,GPU 3,0.743,0.436,75,23,0.211,0.0,0.0,5545438.0,
3663,GPU 3,0.772,,100,28,,,,,22806591.0
3667,GPU 3,0.772,0.452,100,28,0.217,0.0,0.0,6014541.0,
3671,GPU 3,0.797,,100,28,,,,,22419253.0
3675,GPU 3,0.797,0.445,100,28,0.215,0.0,0.0,5521350.0,
3679,GPU 3,0.789,,100,28,,,,,21861631.0
3683,GPU 3,0.789,0.435,100,28,0.213,0.0,0.0,5688164.0,
3687,GPU 3,0.777,,100,28,,,,,22305097.0
3691,GPU 3,0.777,0.447,100,28,0.216,0.0,0.0,6693271.0,
3695,GPU 3,0.789,,100,27,,,,,25201261.0
3699,GPU 3,0.789,0.441,100,27,0.214,770486774.0,20798.0,6068094.0,
3703,GPU 3,0.789,,100,27,,,20798.0,,24402370.0
3707,GPU 3,0.785,,100,27,0.216,0.0,,,
3711,GPU 3,0.785,0.439,100,28,0.216,,0.0,6427473.0,24269433.0
3717,GPU 3,0.768,,100,28,,0.0,,,
3721,GPU 3,0.768,0.43,100,28,0.211,,0.0,7778976.0,25555782.0
3725,GPU 3,0.795,,100,28,,0.0,,,
3729,GPU 3,0.795,0.447,100,27,0.216,,0.0,6341504.0,24274448.0
3733,GPU 3,0.776,,100,27,,0.0,,,
3737,GPU 3,0.776,0.434,100,27,0.214,,0.0,5685007.0,23072609.0
3741,GPU 3,0.721,,100,27,,744363758.0,,,
3745,GPU 3,0.721,0.414,97,20,0.177,,30140.0,107180182.0,1202742898.0
3749,GPU 3,0.721,,97,20,,,,,
3753,GPU 3,0.721,0.301,97,20,0.144,5183.0,0.0,101801222.0,
3757,GPU 3,0.543,0.218,100,20,0.082,0.0,0.0,50043609.0,1077654131.0
3761,GPU 3,0.426,,100,10,,,,,107853055.0
3765,GPU 3,0.426,0.214,100,10,0.075,0.0,0.0,39928513.0,
3769,GPU 3,0.388,,100,10,,,,,88367831.0
3775,GPU 3,0.388,0.188,100,10,0.077,0.0,0.0,40028023.0,
3779,GPU 3,0.387,,100,10,,,,,99105371.0
3783,GPU 3,0.387,0.222,100,10,0.078,0.0,0.0,33766143.0,
3787,GPU 3,0.41,,100,10,,,,,83490401.0
3791,GPU 3,0.41,0.141,100,10,0.055,0.0,0.0,29663645.0,
3795,GPU 3,0.301,,100,3,,,,,70538869.0
3799,GPU 3,0.301,0.032,100,3,0.0,0.0,0.0,1731663.0,
3803,GPU 3,0.102,0.032,100,3,0.0,0.0,0.0,1631575.0,1248045.0
3807,GPU 3,0.103,,100,3,,,,,1157219.0
3811,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,3430544.0,
3815,GPU 3,0.103,,100,0,,,,,2810127.0
3819,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1449805.0,
3823,GPU 3,0.103,,100,0,,,,,990874.0
3827,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1705203.0,
3833,GPU 3,0.103,,100,0,,,,,1121158.0
3837,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1188763.0,
3841,GPU 3,0.103,,100,0,,,,,
3845,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1198985.0,719391.0
3849,GPU 3,0.103,,100,0,,,,,
3853,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1204382.0,724715.0
3857,GPU 3,0.103,,100,0,,,,,
3861,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1204414.0,724734.0
3865,GPU 3,0.103,,100,0,,,,,
3869,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1219982.0,745545.0
3873,GPU 3,0.103,,100,0,,,,,
3877,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,4374436.0,3550644.0
3881,GPU 3,0.103,,100,0,,,,,
3885,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1214942.0,740437.0
3891,GPU 3,0.103,,100,2,,,,,
3895,GPU 3,0.103,0.085,100,2,0.02,0.0,0.0,14509575.0,
3899,GPU 3,0.183,,100,2,,,0.0,,27935102.0
3903,GPU 3,0.183,0.222,100,2,0.082,0.0,,47236382.0,
3907,GPU 3,0.419,,100,2,,,0.0,,103958545.0
3911,GPU 3,0.419,0.499,100,21,0.236,20808.0,,77516721.0,
3915,GPU 3,0.845,,100,21,,,770833852.0,,218624101.0
3919,GPU 3,0.845,0.417,100,21,0.178,20831.0,,13045999.0,
3923,GPU 3,0.713,,87,27,,,771698238.0,,27670019.0
3927,GPU 3,0.713,0.571,87,27,0.245,0.0,,8112803.0,
3931,GPU 3,0.98,,87,27,,,0.0,,28087983.0
3935,GPU 3,0.98,0.349,87,27,0.164,0.0,,12431650.0,
3939,GPU 3,0.617,,88,24,,,0.0,,26033644.0
3943,GPU 3,0.617,0.446,88,24,0.215,0.0,,5528478.0,
3949,GPU 3,0.787,,88,24,,,0.0,,21864039.0
3953,GPU 3,0.787,0.452,88,24,0.217,0.0,,5552263.0,
3957,GPU 3,0.796,,100,27,,,0.0,,22026925.0
3961,GPU 3,0.796,0.443,100,27,0.216,0.0,,6179257.0,
3965,GPU 3,0.787,,100,27,,,0.0,,22537645.0
3969,GPU 3,0.787,0.438,100,27,0.213,0.0,,6429447.0,
3973,GPU 3,0.779,,100,28,,,0.0,,24272854.0
3977,GPU 3,0.779,0.436,100,28,0.212,770315709.0,,6461795.0,
3981,GPU 3,0.773,,100,28,,,25992.0,,24828267.0
3985,GPU 3,0.773,0.449,100,28,0.217,0.0,,5848209.0,
3989,GPU 3,0.794,0.449,100,27,0.217,,0.0,5848209.0,23934433.0
3993,GPU 3,0.794,0.449,100,27,0.217,,0.0,5848209.0,23934433.0
3997,GPU 3,0.774,0.431,100,27,0.213,0.0,0.0,6363172.0,24080241.0
4001,GPU 3,0.774,,100,27,,,,,
4007,GPU 3,0.777,0.436,100,27,0.212,0.0,0.0,5070099.0,23058604.0
4011,GPU 3,0.777,0.449,100,27,0.216,0.0,0.0,8607766.0,23058604.0
4015,GPU 3,0.794,,100,27,,,,,26300930.0
4019,GPU 3,0.794,0.426,100,27,0.212,0.0,0.0,7460473.0,
4023,GPU 3,0.767,,96,24,,,,,24616962.0
4027,GPU 3,0.767,0.402,96,24,0.159,771502177.0,26033.0,150271466.0,
4031,GPU 3,0.711,,96,24,,,,,1769028553.0
4035,GPU 3,0.711,0.262,96,24,0.105,10416.0,0.0,77902485.0,
4039,GPU 3,0.501,,99,12,,,,,576097163.0
4043,GPU 3,0.501,0.231,99,12,0.081,0.0,0.0,60631767.0,
4047,GPU 3,0.424,,99,12,,,0.0,,116707691.0
4051,GPU 3,0.424,0.199,99,12,0.076,0.0,,38720962.0,
4055,GPU 3,0.386,,100,10,,,0.0,,91748905.0
4059,GPU 3,0.386,0.22,100,10,0.084,0.0,,40303230.0,
4065,GPU 3,0.425,,100,10,,,0.0,,97693280.0
4069,GPU 3,0.425,0.118,100,10,0.065,0.0,,25806266.0,
4073,GPU 3,0.229,,100,4,,,0.0,,161050892.0
4077,GPU 3,0.229,0.032,100,4,0.0,0.0,0.0,2977064.0,
4081,GPU 3,0.102,,100,4,,,,,2387908.0
4085,GPU 3,0.102,0.032,100,4,0.0,0.0,0.0,2544761.0,
4089,GPU 3,0.102,,100,0,,,,,2070226.0
4093,GPU 3,0.102,0.032,100,0,0.0,0.0,0.0,2518225.0,
4097,GPU 3,0.103,,100,0,,,,,2038563.0
4101,GPU 3,0.103,0.032,100,0,0.0,0.0,,3269094.0,
4105,GPU 3,0.103,,100,0,,,,,2726852.0
4109,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,3023897.0,
4113,GPU 3,0.103,,100,0,,,,,2512963.0
4117,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,2622543.0,
4123,GPU 3,0.103,,100,0,,,,,2012528.0
4127,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1913408.0,
4131,GPU 3,0.103,,100,0,,,,,1454607.0
4135,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1339711.0,
4139,GPU 3,0.103,,100,0,,,,,797571.0
4143,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1193950.0,
4147,GPU 3,0.103,,100,0,,,,,719498.0
4151,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1204656.0,
4155,GPU 3,0.103,,100,0,,,,,735309.0
4159,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1653044.0,
4163,GPU 3,0.103,,100,0,,,,,
4167,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1225213.0,808119.0
4171,GPU 3,0.103,,100,0,,,,,
4175,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1224611.0,745189.0
4181,GPU 3,0.103,,100,0,,,,,
4185,GPU 3,0.353,0.194,100,15,0.062,0.0,0.0,44568120.0,87074926.0
4189,GPU 3,0.353,,100,15,,,,,
4193,GPU 3,0.621,0.336,100,15,0.142,15618.0,771437444.0,58511961.0,122355024.0
4197,GPU 3,0.621,,100,15,,,,,
4201,GPU 3,0.981,0.575,85,26,0.245,0.0,341073977.0,6698133.0,25850529.0
4205,GPU 3,0.981,,85,26,,,,,
4209,GPU 3,0.981,0.389,85,26,0.167,31207.0,429841961.0,13200940.0,
4213,GPU 3,0.67,,85,26,,,,,27582579.0
4217,GPU 3,0.67,0.403,87,26,0.177,0.0,0.0,15484474.0,
4221,GPU 3,0.696,,87,25,,,,,30021663.0
4225,GPU 3,0.776,0.437,87,25,0.213,0.0,0.0,5993830.0,22466457.0
4229,GPU 3,0.776,,87,25,,,,,
4233,GPU 3,0.79,0.447,100,27,0.213,0.0,0.0,5419098.0,21681556.0
4239,GPU 3,0.79,,100,27,,,,,
4243,GPU 3,0.797,0.454,100,27,0.217,0.0,0.0,6500714.0,22851311.0
4247,GPU 3,0.797,,100,27,,,,,
4251,GPU 3,0.781,0.438,100,28,0.215,0.0,0.0,6088984.0,23132936.0
4255,GPU 3,0.781,,100,28,,,,,
4259,GPU 3,0.778,0.438,100,28,0.214,0.0,0.0,6728614.0,25129528.0
4263,GPU 3,0.778,,100,28,,,,,
4267,GPU 3,0.78,0.438,100,27,0.214,770268474.0,36387.0,6768140.0,24936076.0
4271,GPU 3,0.78,,100,27,,,,,
4275,GPU 3,0.79,0.444,100,27,0.216,0.0,0.0,5750652.0,23611503.0
4279,GPU 3,0.79,,100,27,,,,,
4283,GPU 3,0.769,0.429,100,28,0.213,0.0,0.0,5717481.0,23432300.0
4287,GPU 3,0.769,,100,28,,,,,
4291,GPU 3,0.788,0.444,100,28,0.215,0.0,0.0,5853329.0,24042876.0
4297,GPU 3,0.788,,100,28,,,,,
4301,GPU 3,0.785,0.439,98,25,0.215,0.0,0.0,8418282.0,25468033.0
4305,GPU 3,0.785,,98,25,,,,,
4309,GPU 3,0.725,0.408,98,25,0.179,771181922.0,20818.0,13823244.0,75049389.0
4313,GPU 3,0.725,,98,25,,,,,
4317,GPU 3,0.745,0.408,91,24,0.171,0.0,0.0,18065141.0,121873307.0
4321,GPU 3,0.745,,91,24,,,,,
4325,GPU 3,0.742,0.433,91,24,0.196,0.0,0.0,94276048.0,1322815688.0
4329,GPU 3,0.742,,91,24,,,,,
4333,GPU 3,0.607,0.331,99,13,0.128,0.0,0.0,119864461.0,1053204629.0
4337,GPU 3,0.607,,99,13,,,,,
4341,GPU 3,0.408,0.217,99,13,0.16,0.0,0.0,86886598.0,189802033.0
4345,GPU 3,0.408,,99,13,,,,,
4349,GPU 3,0.103,0.032,100,4,0.0,0.0,0.0,1303391.0,823743.0
4355,GPU 3,0.103,,100,4,,,,,
4359,GPU 3,0.103,0.032,100,4,0.0,0.0,0.0,1277300.0,802874.0
4363,GPU 3,0.103,,100,4,,,,,
4367,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1272124.0,787257.0
4371,GPU 3,0.103,,100,0,,,,,
4375,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1298348.0,818637.0
4379,GPU 3,0.103,,100,0,,,,,
4383,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1478461.0,993965.0
4387,GPU 3,0.103,,100,0,,,,,
4391,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,2006738.0,1527206.0
4395,GPU 3,0.103,,100,0,,,0.0,,
4399,GPU 3,0.103,0.032,100,0,0.0,0.0,,2423937.0,1825755.0
4403,GPU 3,0.103,,100,0,,,,,
4407,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,3080158.0,2496439.0
4413,GPU 3,0.103,,100,0,,,,,
4417,GPU 3,0.103,,100,0,,,,,1021862.0
4421,GPU 3,0.103,,100,0,,,,,1021862.0
4425,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,896770.0,422316.0
4429,GPU 3,0.103,,100,0,,,,,
4433,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1840469.0,1308662.0
4437,GPU 3,0.103,,100,0,,,,,
4441,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1955266.0,1475574.0
4445,GPU 3,0.103,,100,0,,,,,
4449,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1876934.0,1397273.0
4453,GPU 3,0.103,,100,0,,,,,
4457,GPU 3,0.103,0.032,100,0,0.0,0.0,0.0,1683792.0,1209411.0
4461,GPU 3,0.103,,100,0,,,,,
4465,GPU 3,0.248,0.11,100,3,0.037,0.0,0.0,18778238.0,46635491.0
4471,GPU 3,0.248,0.262,100,3,,,,,
4475,GPU 3,0.476,,100,3,0.102,31249.0,771752018.0,50333125.0,107661013.0
4479,GPU 3,0.476,0.565,100,3,,,,,
4483,GPU 3,0.961,,100,23,0.236,0.0,0.0,29365301.0,63115349.0
4487,GPU 3,0.961,0.394,100,23,,,,,
4491,GPU 3,0.676,0.394,100,23,0.169,26014.0,770961142.0,13267584.0,27544546.0
4495,GPU 3,0.676,0.394,100,23,0.169,,,13267584.0,
4499,GPU 3,0.867,,75,23,,0.0,0.0,,25171980.0
4503,GPU 3,0.867,0.504,75,23,0.217,,,15410036.0,
4507,GPU 3,0.684,,75,23,,,0.0,,30684697.0
4511,GPU 3,0.684,0.388,75,23,0.185,0.0,,8247455.0,30684697.0
4515,GPU 3,0.684,0.388,75,23,0.185,0.0,,8247455.0,30684697.0
4519,GPU 3,0.787,0.443,98,27,0.131,0.0,0.0,3380056.0,13315849.0
4523,GPU 3,0.777,,98,27,,,,,31268693.0
4529,GPU 3,0.777,0.437,100,28,0.213,0.0,0.0,15033925.0,
4533,GPU 3,0.788,,100,28,,,,,22192921.0
4537,GPU 3,0.788,0.446,100,28,0.215,0.0,0.0,5628941.0,22192921.0
4541,GPU 3,0.788,,100,28,,,,,
4545,GPU 3,0.798,0.454,100,27,0.216,0.0,0.0,6854424.0,25345790.0
4549,GPU 3,0.798,,100,27,,,,,
4553,GPU 3,0.772,0.43,100,27,0.213,771019539.0,15609.0,12253767.0,31178163.0
4557,GPU 3,0.772,,100,27,,,,,
