#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.729        0.399        92                23                0.176        8458407455                  8458397048                  14673939                    N/A                         
GPU 2     N/A          N/A          91                23                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.417        92                24                0.197        8454127024                  N/A                         N/A                         N/A                         
GPU 0     0.731        0.407        92                23                0.193        8456712362                  8456795603                  14910441                    106376063                   
GPU 3     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.764        0.440        91                23                0.185        N/A                         N/A                         14075449                    103620926                   
GPU 1     0.746        N/A          92                24                N/A          N/A                         8454116622                  14989088                    108694299                   
GPU 0     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.765        0.440        93                22                0.184        5203                        0                           14113075                    103516699                   
GPU 2     N/A          N/A          93                22                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.411        92                24                0.164        0                           0                           15112458                    107721104                   
GPU 0     0.755        0.410        92                23                0.166        0                           0                           15140423                    109164119                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.765        0.419        93                22                0.167        0                           0                           15109259                    111275133                   
GPU 2     0.767        0.421        93                22                0.168        N/A                         N/A                         15927763                    111775421                   
GPU 1     0.750        N/A          92                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          93                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.750        0.407        93                22                0.172        3672302786                  3733878376                  16959444                    110236390                   
GPU 1     N/A          0.437        91                22                0.170        0                           0                           17786996                    111630713                   
GPU 0     0.792        0.450        92                21                0.174        0                           0                           18545924                    112664538                   
GPU 3     N/A          N/A          93                22                N/A          N/A                         N/A                         N/A                         109010459                   
GPU 2     0.743        0.429        93                22                0.189        3672302786                  3733878376                  15442623                    110236390                   
GPU 1     0.774        0.437        91                22                0.170        0                           N/A                         N/A                         111630713                   
GPU 0     N/A          0.450        92                21                0.174        0                           8439233025                  15357152                    112664538                   
GPU 3     0.739        N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.429        91                23                N/A          4783823307                  4722229595                  15442623                    105290617                   
GPU 1     0.742        0.415        91                22                0.195        8452009968                  N/A                         15463691                    N/A                         
GPU 0     0.730        0.408        92                21                0.193        8439160340                  N/A                         N/A                         108003666                   
GPU 3     N/A          0.427        91                23                0.186        2702244655                  2573409854                  24409929                    117470841                   
GPU 2     0.766        0.424        91                23                0.168        N/A                         N/A                         14460351                    N/A                         
GPU 1     N/A          N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          91                23                N/A          N/A                         0                           14416222                    N/A                         
GPU 3     0.755        N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          91                23                N/A          0                           0                           N/A                         109212612                   
GPU 1     0.746        0.405        91                23                0.163        0                           0                           14040670                    107056861                   
GPU 0     0.763        0.412        91                23                0.167        0                           N/A                         N/A                         109583050                   
GPU 3     N/A          0.419        91                21                0.163        0                           0                           28077085                    N/A                         
GPU 2     0.778        0.420        92                23                0.172        N/A                         N/A                         16160871                    N/A                         
GPU 1     N/A          N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          91                23                N/A          N/A                         0                           14579743                    N/A                         
GPU 3     0.752        N/A          92                21                N/A          N/A                         N/A                         N/A                         125537560                   
GPU 2     N/A          N/A          92                21                N/A          0                           0                           N/A                         114635976                   
GPU 1     0.759        0.431        90                23                0.167        0                           0                           14158121                    104212288                   
GPU 0     0.779        0.443        93                23                0.171        0                           N/A                         N/A                         107329183                   
GPU 3     N/A          0.408        92                21                0.166        0                           0                           28299833                    N/A                         
GPU 2     0.692        0.391        92                21                0.180        N/A                         N/A                         14466659                    96602306                    
GPU 1     N/A          N/A          90                23                N/A          N/A                         N/A                         N/A                         103993052                   
GPU 0     N/A          N/A          93                23                N/A          N/A                         8463794375                  13516953                    N/A                         
GPU 3     0.695        N/A          92                21                N/A          N/A                         N/A                         N/A                         170404889                   
GPU 2     N/A          N/A          92                21                N/A          8461939338                  8461892486                  N/A                         N/A                         
GPU 1     0.716        0.402        90                23                0.186        8355941988                  8355952269                  14069648                    N/A                         
GPU 0     0.693        0.387        93                23                0.181        8463726686                  N/A                         N/A                         99106967                    
GPU 3     N/A          0.393        92                23                0.184        N/A                         8464598874                  83291352                    N/A                         
GPU 2     0.775        0.437        92                21                0.170        N/A                         N/A                         15903222                    109838953                   
GPU 1     N/A          N/A          90                23                N/A          N/A                         N/A                         N/A                         111252093                   
GPU 0     N/A          N/A          93                23                N/A          N/A                         0                           15602138                    N/A                         
GPU 3     0.783        N/A          93                23                N/A          0                           N/A                         N/A                         108995588                   
GPU 2     N/A          N/A          92                23                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.780        0.420        92                23                0.170        0                           N/A                         15540850                    N/A                         
GPU 0     N/A          0.421        93                22                0.170        0                           N/A                         N/A                         112177138                   
GPU 3     N/A          0.445        93                23                0.172        N/A                         0                           14796983                    N/A                         
GPU 2     0.775        0.417        92                23                0.170        N/A                         N/A                         19131348                    116787662                   
GPU 1     N/A          N/A          92                24                N/A          N/A                         0                           N/A                         109078840                   
GPU 0     0.760        N/A          93                22                N/A          N/A                         0                           17211002                    N/A                         
GPU 3     N/A          N/A          93                23                N/A          N/A                         N/A                         N/A                         115703004                   
GPU 2     0.716        0.417        92                23                0.170        0                           0                           19131348                    116787662                   
GPU 1     0.760        0.428        92                24                0.167        0                           0                           15689676                    109078840                   
GPU 0     0.741        0.424        93                22                0.167        0                           0                           N/A                         110262866                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          93                23                0.192        8461169949                  N/A                         N/A                         115703004                   
GPU 2     0.716        0.403        92                23                0.190        0                           0                           14758188                    102807392                   
GPU 1     0.760        0.428        92                23                0.167        0                           0                           15689676                    114878143                   
GPU 0     0.741        0.424        93                22                0.166        0                           N/A                         N/A                         110262866                   
GPU 3     0.781        0.444        92                21                0.192        8461169949                  0                           15501157                    110876070                   
GPU 2     0.716        0.403        91                23                0.190        0                           0                           14758188                    102807392                   
GPU 1     N/A          N/A          92                23                N/A          N/A                         0                           N/A                         114878143                   
GPU 0     0.726        0.413        93                23                0.166        0                           N/A                         N/A                         119404474                   
GPU 3     0.781        0.444        92                21                0.192        0                           0                           15501157                    110876070                   
GPU 2     0.789        0.448        91                23                0.172        0                           0                           17723201                    111397780                   
GPU 1     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         109562868                   
GPU 0     0.726        0.413        93                23                0.166        0                           0                           17226741                    119404474                   
GPU 3     0.781        0.444        92                21                0.162        0                           0                           15501157                    110876070                   
GPU 2     0.789        0.448        91                23                0.172        0                           0                           17723201                    111397780                   
GPU 1     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         109562868                   
GPU 0     0.726        0.413        93                23                N/A          8458087638                  0                           17226741                    119404474                   
GPU 3     0.781        0.434        91                21                0.162        0                           0                           20031128                    110876070                   
GPU 2     0.789        0.448        91                23                0.172        0                           0                           17723201                    111397780                   
GPU 1     N/A          0.426        92                23                0.183        N/A                         N/A                         N/A                         109562868                   
GPU 0     0.726        0.423        93                23                N/A          8458087638                  0                           17226741                    111242582                   
GPU 3     0.765        N/A          91                23                0.168        0                           0                           16530972                    108601619                   
GPU 2     0.752        0.418        91                23                0.176        0                           2815902691                  18069913                    110394336                   
GPU 1     0.764        0.415        93                22                0.167        0                           4227900901                  14653921                    108856217                   
GPU 0     0.775        0.421        94                22                0.168        0                           0                           16389924                    109643826                   
GPU 3     N/A          0.418        91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.774        0.423        91                23                0.170        N/A                         0                           14212422                    112065891                   
GPU 1     0.751        N/A          93                22                N/A          N/A                         0                           15448663                    108937021                   
GPU 0     0.767        N/A          94                22                0.171        0                           0                           14088138                    N/A                         
GPU 3     0.768        N/A          93                23                0.168        0                           0                           14631271                    112079391                   
GPU 2     N/A          N/A          93                23                N/A          8432100828                  N/A                         N/A                         N/A                         
GPU 1     N/A          0.440        93                22                0.202        8454027729                  N/A                         N/A                         N/A                         
GPU 0     0.747        0.427        94                22                0.195        8458890208                  8458942247                  16485818                    107740653                   
GPU 3     N/A          0.417        93                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.746        0.413        93                23                0.193        N/A                         8432007456                  17481307                    108622722                   
GPU 1     0.762        N/A          93                24                N/A          N/A                         8454017327                  15316567                    108828245                   
GPU 0     N/A          N/A          93                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.763        0.417        93                23                N/A          N/A                         8461637366                  N/A                         108238071                   
GPU 2     0.746        0.413        93                23                0.193        N/A                         N/A                         17481307                    108622722                   
GPU 1     N/A          N/A          93                24                N/A          N/A                         8454017327                  22742429                    108828245                   
GPU 0     0.775        N/A          93                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.432        93                21                0.168        0                           0                           15758882                    108210990                   
GPU 2     0.764        0.419        93                23                0.169        0                           0                           18419819                    111102907                   
GPU 1     0.769        0.415        93                24                0.166        0                           N/A                         17530600                    120368340                   
GPU 0     N/A          N/A          93                23                N/A          N/A                         0                           15007070                    N/A                         
GPU 3     N/A          0.393        94                21                0.157        0                           0                           36184342                    108210990                   
GPU 2     0.764        0.419        93                23                0.169        0                           0                           18419819                    116256576                   
GPU 1     0.769        N/A          93                22                N/A          N/A                         N/A                         17530600                    N/A                         
GPU 0     N/A          0.409        92                23                0.166        0                           0                           15007070                    110242644                   
GPU 3     N/A          0.393        94                21                0.157        0                           8452662853                  36184342                    108210990                   
GPU 2     0.764        0.419        93                22                0.169        0                           8462712763                  18419819                    116256576                   
GPU 1     0.769        N/A          93                22                N/A          N/A                         N/A                         17530600                    N/A                         
GPU 0     N/A          0.409        92                23                0.166        0                           0                           15007070                    110242644                   
GPU 3     0.715        0.393        94                23                0.157        N/A                         8452662853                  36184342                    173830702                   
GPU 2     0.748        0.411        91                22                0.164        0                           8462712763                  22190700                    114259717                   
GPU 1     0.710        N/A          89                22                N/A          N/A                         8393833762                  21657135                    107443972                   
GPU 0     0.737        0.409        92                22                0.166        0                           4231059568                  14284746                    110242644                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.760        N/A          92                23                N/A          0                           0                           N/A                         109117708                   
GPU 2     N/A          N/A          91                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.769        0.429        92                21                0.167        0                           0                           22059250                    113606436                   
GPU 0     N/A          N/A          92                21                0.174        4231017921                  N/A                         N/A                         N/A                         
GPU 3     0.760        N/A          92                23                0.166        0                           N/A                         14938362                    109117708                   
GPU 2     N/A          N/A          91                22                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.769        0.422        92                21                0.172        0                           0                           22059250                    113606436                   
GPU 0     N/A          0.421        92                21                0.171        0                           N/A                         N/A                         115414914                   
GPU 3     N/A          0.443        92                23                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     0.779        0.438        93                24                0.170        N/A                         N/A                         19859924                    114165924                   
GPU 1     0.783        N/A          92                21                N/A          N/A                         0                           19207728                    117605122                   
GPU 0     0.784        N/A          92                21                N/A          N/A                         0                           15699880                    N/A                         
GPU 3     0.785        N/A          93                24                0.173        0                           0                           16580816                    111681265                   
GPU 2     N/A          N/A          93                24                N/A          8377499062                  N/A                         N/A                         N/A                         
GPU 1     N/A          0.411        92                21                0.192        8454256175                  N/A                         N/A                         N/A                         
GPU 0     N/A          0.407        92                21                0.191        8450837788                  N/A                         N/A                         104466758                   
GPU 3     N/A          0.418        93                24                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.755        0.422        93                24                0.198        N/A                         8377457832                  21537537                    116005845                   
GPU 1     0.717        N/A          93                23                N/A          N/A                         8454250974                  19280176                    109970343                   
GPU 0     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.750        N/A          93                24                0.198        8464609635                  N/A                         22058306                    232804702                   
GPU 2     N/A          N/A          93                24                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.413        93                23                0.158        0                           N/A                         N/A                         N/A                         
GPU 0     0.777        0.440        92                23                0.169        0                           0                           15492148                    106484467                   
GPU 3     N/A          0.390        93                24                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     0.730        0.398        93                20                0.160        N/A                         N/A                         25053466                    117382540                   
GPU 1     0.735        N/A          93                23                N/A          N/A                         0                           87094451                    172248500                   
GPU 0     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.724        N/A          92                21                0.160        0                           N/A                         43416690                    150588953                   
GPU 2     N/A          N/A          91                20                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.406        93                23                0.164        0                           N/A                         N/A                         N/A                         
GPU 0     0.777        0.418        92                21                0.171        0                           0                           16167508                    114676876                   
GPU 3     N/A          0.430        92                21                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     0.741        0.417        91                20                0.162        N/A                         N/A                         87467168                    178640748                   
GPU 1     0.753        N/A          91                22                N/A          N/A                         0                           23640491                    124348468                   
GPU 0     N/A          N/A          92                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.756        N/A          92                21                0.168        0                           N/A                         33569184                    130113118                   
GPU 2     N/A          N/A          91                20                N/A          8451385573                  8451291988                  N/A                         N/A                         
GPU 1     N/A          0.385        91                22                0.165        8451077114                  N/A                         N/A                         100581075                   
GPU 0     0.686        0.365        92                21                0.147        511282773                   15602                       13522146                    93297612                    
GPU 3     N/A          N/A          92                21                0.168        8460213083                  N/A                         33569184                    N/A                         
GPU 2     0.700        0.395        91                20                0.184        8451385573                  8451291988                  13757087                    99772680                    
GPU 1     0.717        0.385        91                22                0.165        8451077114                  8451092711                  14661358                    N/A                         
GPU 0     N/A          0.365        92                21                0.147        511282773                   N/A                         N/A                         93297612                    
GPU 3     N/A          0.403        93                23                0.190        N/A                         8460218288                  41652697                    142159414                   
GPU 2     0.760        0.410        92                22                0.165        0                           0                           14422778                    107767455                   
GPU 1     0.754        N/A          92                22                N/A          N/A                         0                           14429200                    106419906                   
GPU 0     0.730        0.417        90                21                0.185        7915060096                  8424611897                  15330555                    105769431                   
GPU 3     N/A          N/A          93                23                N/A          N/A                         0                           N/A                         142159414                   
GPU 2     0.760        0.410        92                22                0.165        N/A                         N/A                         14422778                    107767455                   
GPU 1     0.754        0.436        92                22                0.187        0                           0                           14429200                    106419906                   
GPU 0     0.730        N/A          90                22                N/A          N/A                         8424611897                  15330555                    N/A                         
GPU 3     0.767        0.413        93                23                0.166        0                           N/A                         14497872                    109950866                   
GPU 2     N/A          N/A          92                22                N/A          0                           0                           N/A                         107147169                   
GPU 1     0.756        0.418        92                22                0.166        0                           0                           14309474                    108866484                   
GPU 0     0.749        0.418        90                22                0.165        0                           0                           29074645                    121536599                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.418        90                23                N/A          N/A                         0                           14284587                    N/A                         
GPU 2     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          92                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          90                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.753        N/A          90                23                0.167        0                           N/A                         N/A                         107623745                   
GPU 2     0.757        0.436        91                23                0.199        8444300861                  8444238522                  16457283                    108717813                   
GPU 1     0.763        0.412        91                23                0.168        0                           0                           17842527                    113373961                   
GPU 0     0.781        0.422        92                23                0.171        0                           0                           22149368                    119145658                   
GPU 3     N/A          0.434        90                23                0.199        N/A                         8456670065                  16184860                    N/A                         
GPU 2     N/A          N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.724        0.411        92                23                0.190        8461419832                  8461497913                  24319749                    113072261                   
GPU 3     0.753        N/A          90                23                N/A          8456680470                  N/A                         N/A                         108346479                   
GPU 2     0.767        0.416        91                23                0.164        0                           0                           14978342                    109060411                   
GPU 1     0.732        0.420        91                23                0.193        8458804235                  8458804235                  14690338                    103956392                   
GPU 0     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.414        92                23                0.165        0                           0                           16357846                    N/A                         
GPU 2     N/A          N/A          92                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          91                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          92                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.765        N/A          92                21                N/A          N/A                         N/A                         N/A                         110513940                   
GPU 2     0.745        0.409        92                21                0.165        0                           0                           19750995                    111960493                   
GPU 1     0.763        0.427        91                22                0.169        0                           0                           20385789                    113700581                   
GPU 0     0.723        0.410        94                20                0.160        0                           0                           99488051                    190716658                   
GPU 3     N/A          0.401        92                21                0.162        0                           0                           19486781                    N/A                         
GPU 2     N/A          N/A          92                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          91                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          94                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.730        N/A          92                21                N/A          N/A                         N/A                         N/A                         110395630                   
GPU 2     0.636        0.340        92                21                0.159        8448570666                  8448508296                  13118422                    86309240                    
GPU 1     0.772        0.416        91                22                0.170        0                           0                           15040748                    112381599                   
GPU 0     0.700        0.384        94                20                0.154        0                           0                           69610757                    252033741                   
GPU 3     N/A          0.346        92                21                0.162        8464502024                  8464507231                  13637859                    N/A                         
GPU 2     N/A          N/A          92                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          91                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          94                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.641        N/A          92                21                N/A          N/A                         N/A                         N/A                         88008192                    
GPU 2     0.792        0.450        92                21                0.170        0                           0                           14713918                    104522402                   
GPU 1     0.639        0.347        92                21                0.158        8450948063                  8450937665                  13418560                    84155846                    
GPU 0     0.710        0.400        92                22                0.192        8462037845                  8462100315                  67238109                    309974138                   
