#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         781901                      
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           1517272                     1272214                     
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           1235757                     N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           1209867                     860465                      
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           5636597                     8713002                     
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         990691                      
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           1782739                     1641996                     
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           1209845                     N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           1194006                     881166                      
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           11888824                    11263097                    
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         1069044                     
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           2299375                     1856185                     
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           1944835                     N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           1950042                     1757123                     
GPU 0     0.000        0.000        3                 0                 0.000        0                           0                           65002035                    238481528                   
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         1496428                     
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           3238506                     2612708                     
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          3                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           2653927                     N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           2617526                     1997037                     
GPU 0     0.013        0.004        3                 0                 0.004        0                           0                           6513279                     63721840                    
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         2033461                     
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           1680905                     1217745                     
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          3                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           1209726                     N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           1986694                     1423537                     
GPU 0     0.008        0.002        1                 0                 0.002        0                           0                           2604107                     5515500                     
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         745650                      
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           4238971                     3420375                     
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           N/A                         3691760                     N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.000        0                 0                 0.000        0                           0                           3712431                     2904248                     
GPU 0     0.009        0.007        1                 0                 0.003        0                           0                           3937268                     4754928                     
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         0                           N/A                         2873107                     
GPU 2     0.009        0.003        2                 0                 0.003        0                           N/A                         18637916                    262953060                   
GPU 1     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           N/A                         2575775                     N/A                         
GPU 2     N/A          N/A          2                 0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.000        1                 0                 0.000        0                           0                           1984450                     1468806                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           1965963                     1449702                     
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           12735478                    1986580                     
GPU 2     0.009        0.005        2                 0                 0.003        0                           N/A                         5817303                     7197415                     
GPU 1     0.000        N/A          1                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          2                 0                 N/A          N/A                         0                           N/A                         109976378                   
GPU 2     N/A          N/A          2                 0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          0.000        1                 0                 0.000        0                           0                           11766541                    129210340                   
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           4335255                     3704767                     
GPU 3     N/A          N/A          2                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.012        0.003        1                 0                 0.002        N/A                         N/A                         8235405                     8720147                     
GPU 1     0.000        0.000        1                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.000        3                 0                 0.000        0                           N/A                         N/A                         3704767                     
GPU 3     0.012        N/A          2                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          1                 0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         0                           15351447                    142679381                   
GPU 0     0.001        N/A          3                 1                 N/A          N/A                         0                           9164315                     N/A                         
GPU 3     N/A          0.004        2                 0                 0.004        N/A                         0                           13575703                    138933556                   
GPU 2     0.005        0.004        1                 0                 0.002        N/A                         N/A                         3638530                     7776772                     
GPU 1     0.016        0.007        1                 0                 0.006        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.000        3                 1                 0.000        0                           N/A                         N/A                         9185143                     
GPU 3     0.006        N/A          2                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          1                 0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         0                           5630722                     4015991                     
GPU 0     0.040        N/A          3                 1                 N/A          N/A                         0                           2925347                     N/A                         
GPU 3     N/A          0.005        1                 0                 0.003        N/A                         0                           6977490                     7253259                     
GPU 2     0.000        0.000        1                 0                 0.000        N/A                         N/A                         2297184                     1750235                     
GPU 1     0.002        0.001        1                 0                 0.001        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.023        33                1                 0.011        0                           N/A                         N/A                         4304736                     
GPU 3     0.012        N/A          1                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          1                 0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         0                           4556777                     10379037                    
GPU 0     0.425        N/A          33                8                 N/A          N/A                         0                           57805325                    N/A                         
GPU 3     N/A          0.003        1                 0                 N/A          N/A                         0                           3008081                     6537495                     
GPU 2     0.000        0.000        1                 0                 0.000        N/A                         N/A                         1194102                     724804                      
GPU 1     0.017        0.007        1                 0                 0.004        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.210        33                8                 N/A          N/A                         N/A                         N/A                         860819678                   
GPU 3     0.005        N/A          1                 0                 0.002        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          1                 0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         0                           1589911                     1131182                     
GPU 0     0.002        N/A          33                8                 0.001        0                           0                           86907256                    N/A                         
GPU 3     N/A          0.004        0                 0                 0.002        N/A                         0                           1599250                     3563151                     
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         1188892                     761308                      
GPU 1     0.000        0.000        1                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.001        36                8                 0.001        0                           N/A                         N/A                         1415760518                  
GPU 3     0.000        N/A          0                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           1762246                     1324292                     
GPU 0     0.057        N/A          36                9                 N/A          N/A                         0                           4065660                     N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.000        0                 0                 N/A          N/A                         0                           1255894                     828577                      
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         1856077                     1282570                     
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.031        36                9                 N/A          N/A                         N/A                         N/A                         10190211                    
GPU 3     0.001        N/A          0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          0                 0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           2392564                     1725356                     
GPU 0     0.442        N/A          36                9                 0.124        0                           0                           6406137                     N/A                         
GPU 3     N/A          0.001        0                 0                 N/A          N/A                         0                           2371392                     3147958                     
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         1188368                     823518                      
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.218        3                 9                 N/A          N/A                         N/A                         N/A                         19421535                    
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.000        0                 0                 0.000        0                           0                           1188368                     823518                      
GPU 1     0.001        N/A          0                 0                 N/A          N/A                         N/A                         2364957                     N/A                         
GPU 0     0.000        N/A          3                 0                 N/A          N/A                         0                           30384767                    N/A                         
GPU 3     0.411        0.000        0                 0                 0.000        0                           0                           1240306                     22396290                    
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         3850553                     N/A                         
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         3318233                     
GPU 0     0.000        0.000        3                 0                 0.000        0                           0                           24127376                    463611229                   
GPU 3     N/A          0.205        32                8                 0.116        0                           0                           6366299                     N/A                         
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           5615655                     3220083                     
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.000        3                 0                 0.000        0                           N/A                         N/A                         283769009                   
GPU 3     0.013        N/A          32                8                 N/A          N/A                         N/A                         N/A                         561029793                   
GPU 2     N/A          N/A          0                 0                 N/A          0                           0                           N/A                         4677105                     
GPU 1     N/A          N/A          39                9                 N/A          N/A                         0                           9250027                     N/A                         
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           4635094                     N/A                         
GPU 3     N/A          0.004        32                8                 0.003        0                           0                           42756733                    N/A                         
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         1908183                     N/A                         
GPU 1     0.178        0.089        39                9                 0.047        0                           N/A                         N/A                         14903110                    
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         3889516                     
GPU 3     0.002        N/A          32                8                 N/A          N/A                         N/A                         N/A                         1708924110                  
GPU 2     N/A          N/A          0                 0                 N/A          0                           0                           N/A                         1459812                     
GPU 1     N/A          N/A          39                9                 N/A          N/A                         0                           139534206                   N/A                         
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           2909751                     N/A                         
GPU 3     N/A          0.001        3                 0                 0.001        0                           0                           104229541                   N/A                         
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         1934239                     N/A                         
GPU 1     0.336        0.166        39                9                 0.095        0                           N/A                         N/A                         2267674134                  
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         2461295                     
GPU 3     0.002        N/A          3                 0                 N/A          N/A                         N/A                         N/A                         4524194                     
GPU 2     N/A          N/A          0                 0                 N/A          0                           0                           N/A                         1355531                     
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         0                           2157269                     N/A                         
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           1762261                     N/A                         
GPU 3     N/A          0.001        3                 0                 0.000        0                           0                           3069989                     N/A                         
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         2393419                     N/A                         
GPU 1     0.000        0.000        1                 0                 0.000        0                           N/A                         N/A                         4601131                     
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         1298234                     
GPU 3     0.000        N/A          3                 0                 N/A          N/A                         N/A                         N/A                         334397975                   
GPU 2     N/A          N/A          0                 0                 N/A          0                           0                           N/A                         1762474                     
GPU 1     N/A          N/A          1                 0                 N/A          N/A                         0                           4239344                     N/A                         
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           3364129                     N/A                         
GPU 3     N/A          0.000        3                 0                 0.000        N/A                         0                           22313695                    N/A                         
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         3164591                     2679736                     
GPU 1     0.002        0.001        1                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           3878944                     2692345                     
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.000        N/A          3                 0                 N/A          N/A                         N/A                         N/A                         408775853                   
GPU 2     0.000        0.000        0                 0                 0.000        0                           0                           3164591                     2679736                     
GPU 1     0.000        N/A          3                 0                 N/A          N/A                         N/A                         27731412                    N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           0                           N/A                         3347153                     
GPU 3     0.000        N/A          3                 0                 N/A          N/A                         N/A                         N/A                         408775853                   
GPU 2     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.000        0.000        3                 0                 0.000        0                           0                           27731412                    395115288                   
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        N/A          3                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         6960608                     N/A                         
GPU 1     0.000        0.000        3                 0                 0.000        0                           N/A                         29064730                    395115288                   
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           7244993                     N/A                         
GPU 3     0.000        0.000        0                 0                 0.000        0                           N/A                         2088863                     N/A                         
GPU 2     0.000        0.000        0                 0                 0.000        N/A                         N/A                         6960608                     5981121                     
GPU 1     0.000        0.000        3                 0                 0.000        0                           N/A                         29064730                    N/A                         
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           7244993                     5707472                     
GPU 3     N/A          0.000        0                 0                 0.000        N/A                         N/A                         2088863                     N/A                         
GPU 2     0.001        0.000        0                 0                 0.000        0                           0                           4581403                     4789885                     
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           6338320                     N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         5707472                     
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         0                           N/A                         4671600                     
GPU 2     N/A          0.000        0                 0                 N/A          0                           0                           4581403                     4789885                     
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         0                           2299202                     N/A                         
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           7277493                     N/A                         
GPU 3     0.000        N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.080        0.038        7                 2                 0.019        N/A                         N/A                         8551995                     N/A                         
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           8357917                     1725705                     
GPU 0     N/A          0.000        0                 0                 0.000        0                           N/A                         N/A                         6208807                     
GPU 3     N/A          0.000        0                 0                 0.000        0                           0                           3774567                     3242791                     
GPU 2     N/A          N/A          7                 2                 N/A          0                           0                           N/A                         10773225                    
GPU 1     0.000        0.000        0                 0                 0.000        0                           N/A                         N/A                         7367272                     
GPU 0     0.000        N/A          0                 0                 N/A          N/A                         0                           1522326                     N/A                         
GPU 3     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          7                 2                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           0                           1522326                     1058329                     
GPU 3     N/A          0.000        0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          7                 2                 N/A          0                           N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.000        0                 0                 0.000        0                           0                           1522326                     1058329                     
GPU 3     0.000        0.000        0                 0                 0.000        0                           0                           4963466                     4061491                     
GPU 2     0.432        0.216        32                7                 0.123        0                           0                           44979477                    690082761                   
GPU 1     0.000        0.000        0                 0                 0.000        0                           0                           2064608                     1527601                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           1241154                     823959                      
GPU 3     0.000        N/A          0                 0                 0.000        0                           0                           959292                      370161                      
GPU 2     0.002        0.001        32                7                 0.001        N/A                         0                           95707464                    1584254672                  
GPU 1     0.000        0.000        0                 0                 N/A          N/A                         0                           1558647                     1079063                     
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           1929455                     1491416                     
GPU 3     N/A          0.000        0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          32                7                 N/A          0                           N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.000        N/A          0                 0                 0.000        0                           0                           2032938                     1516884                     
GPU 2     0.000        0.000        32                7                 0.000        N/A                         0                           1662769                     1146737                     
GPU 1     0.000        0.000        0                 0                 N/A          N/A                         0                           1308612                     782039                      
GPU 0     0.000        0.000        0                 0                 0.000        0                           0                           10943900                    10365162                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.000        0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          1                 0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          0                 0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          0                 0                 N/A          N/A                         N/A                         N/A                         N/A                         
