,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
3163,GPU 1,0.859,0.411,98,26,0.216,0.0,5205.0,5694339.0,21398017.0
3167,GPU 1,0.859,,98,26,,,,,
3171,GPU 1,0.715,0.335,98,26,0.173,2644745427.0,83293.0,32255278.0,442739617.0
3175,GPU 1,0.715,0.335,98,10,0.173,2644745427.0,,,
3179,GPU 1,0.171,,91,10,,,0.0,116596621.0,
3183,GPU 1,0.171,0.055,91,10,0.001,10417.0,,,1835689713.0
3187,GPU 1,0.205,,91,10,,,0.0,1861585.0,1314060.0
3191,GPU 1,0.205,0.064,91,10,0.0,0.0,,,
3197,GPU 1,0.384,,99,6,,,2647360617.0,3856118.0,13767384.0
3201,GPU 1,0.384,,99,6,,,,,
3205,GPU 1,0.765,0.381,99,6,0.216,2645114312.0,2645119518.0,7283746.0,33310516.0
3209,GPU 1,0.765,,99,14,,,,,
3213,GPU 1,0.253,,99,14,,,83327.0,4364255.0,5650617.0
3217,GPU 1,0.253,,99,14,,,,,
3221,GPU 1,0.205,0.064,99,14,0.0,0.0,0.0,3451506.0,2690298.0
3225,GPU 1,0.205,,99,0,,,,,
3229,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,2731925.0,2174070.0
3233,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,2731925.0,2174070.0
3237,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1235444.0,745437.0
3241,GPU 1,0.205,,100,0,,,,,
3245,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,828980.0,344104.0
3249,GPU 1,0.205,,100,0,,,,,
3255,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1189023.0,709242.0
3259,GPU 1,0.205,,99,3,,,,,
3263,GPU 1,0.295,0.116,99,3,0.038,83398.0,2648092517.0,2147513.0,5655466.0
3267,GPU 1,0.295,,99,3,,,,,
3271,GPU 1,0.295,,99,3,0.182,0.0,,,
3275,GPU 1,0.716,0.35,99,3,0.192,0.0,0.0,5576856.0,22790789.0
3279,GPU 1,0.735,0.357,99,24,,,681544650.0,8308856.0,25108554.0
3283,GPU 1,0.735,,99,24,0.212,2644915281.0,,,
3287,GPU 1,0.792,0.392,99,24,,,1962529304.0,12244496.0,32178244.0
3291,GPU 1,0.792,,99,28,0.227,0.0,,,
3295,GPU 1,0.866,0.426,98,28,,,0.0,6925339.0,29107254.0
3299,GPU 1,0.866,,98,28,0.131,2644233926.0,,,
3303,GPU 1,0.517,0.253,98,28,,,88481.0,140160215.0,2268571862.0
3307,GPU 1,0.517,,86,7,0.0,0.0,,,
3313,GPU 1,0.205,0.064,86,7,,,0.0,1449439.0,974982.0
3317,GPU 1,0.205,,86,7,0.0,0.0,,,
3321,GPU 1,0.205,0.064,86,7,,,0.0,1606072.0,1126336.0
3325,GPU 1,0.205,,99,9,0.117,83383.0,,,
3329,GPU 1,0.497,0.23,99,9,,,3330709387.0,4794539.0,19725361.0
3333,GPU 1,0.497,,99,9,0.19,3321548391.0,,,
3337,GPU 1,0.701,0.343,99,9,,3321548391.0,1959145309.0,7171882.0,30153089.0
3341,GPU 1,0.701,0.343,99,9,,3321548391.0,1959145309.0,7171882.0,30153089.0
3345,GPU 1,0.205,0.064,99,11,0.0,1965347378.0,83418.0,1282557.0,896747.0
3349,GPU 1,0.205,,99,11,,,,,
3353,GPU 1,0.205,0.064,99,11,0.0,0.0,0.0,1053363.0,584043.0
3357,GPU 1,0.205,,100,0,,,,,
3361,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,2481693.0,1944688.0
3365,GPU 1,0.205,,100,0,,,,,
3371,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1751797.0,1272138.0
3375,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1605898.0,1272138.0
3379,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,,1131428.0
3383,GPU 1,0.205,,100,0,,,,4087607.0,
3387,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,,3295111.0
3391,GPU 1,0.414,,99,6,,,,8468416.0,
3395,GPU 1,0.414,0.181,99,6,0.08,83381.0,2647550240.0,,15383856.0
3399,GPU 1,0.715,,99,6,,,,6085169.0,
3403,GPU 1,0.715,0.35,99,6,0.184,0.0,0.0,,23814929.0
3407,GPU 1,0.721,,99,24,,,,5726372.0,
3411,GPU 1,0.721,0.35,99,24,0.19,0.0,682349330.0,,23165779.0
3415,GPU 1,0.837,,99,24,,,1962533480.0,6793799.0,
3419,GPU 1,0.837,0.408,99,24,0.219,2644906877.0,,,26831603.0
3423,GPU 1,0.866,,98,29,,,0.0,6883181.0,29280833.0
3429,GPU 1,0.866,0.432,98,29,0.232,0.0,,,
3433,GPU 1,0.866,,98,29,,,,,
3437,GPU 1,0.373,0.172,87,4,0.078,2645121789.0,83305.0,137922143.0,2262464637.0
3441,GPU 1,0.205,0.064,87,4,0.0,0.0,0.0,9362112.0,8924241.0
3445,GPU 1,0.205,,87,4,,,,,
3449,GPU 1,0.205,0.064,87,4,0.0,0.0,0.0,1970806.0,1459856.0
3453,GPU 1,0.205,,99,7,,,,,
3457,GPU 1,0.425,0.189,99,7,0.087,78154.0,2647031596.0,3949416.0,15604886.0
3461,GPU 1,0.425,,99,7,,,,,
3465,GPU 1,0.773,0.383,99,7,0.22,3326810848.0,2644534790.0,8375221.0,34427418.0
3469,GPU 1,0.773,,99,13,,,,,
3473,GPU 1,0.205,0.064,99,13,0.0,1963810300.0,88562.0,1182569.0,802271.0
3477,GPU 1,0.205,0.064,99,13,0.0,1963810300.0,88562.0,,802271.0
3481,GPU 1,0.205,,99,13,,,,1303588.0,
3487,GPU 1,0.205,0.064,100,13,0.0,0.0,0.0,,818653.0
3491,GPU 1,0.205,,100,0,,,,3185510.0,
3495,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,,2570305.0
3499,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
3503,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,6682438.0,5692061.0
3507,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1204434.0,724746.0
3511,GPU 1,0.205,,100,0,,,,,
3515,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1533002.0,1042858.0
3519,GPU 1,0.205,,99,5,,,,,
3523,GPU 1,0.346,0.145,99,5,0.057,83384.0,2647643401.0,3585537.0,9584017.0
3527,GPU 1,0.346,,99,5,,,,,
3531,GPU 1,0.727,0.354,99,5,0.19,0.0,0.0,5789592.0,23012849.0
3535,GPU 1,0.727,,99,24,,,,,
3539,GPU 1,0.716,0.352,99,24,0.185,0.0,681403854.0,5697600.0,23305055.0
3545,GPU 1,0.716,,99,24,,,,,
3549,GPU 1,0.811,0.398,99,24,0.214,2640771130.0,1959460880.0,7053449.0,27595258.0
3553,GPU 1,0.811,,98,29,,,,,
3557,GPU 1,0.869,0.428,98,29,0.224,0.0,0.0,7114687.0,27943492.0
3561,GPU 1,0.869,,98,29,,,,,
3565,GPU 1,0.474,0.223,98,29,0.112,2638621995.0,83100.0,138320203.0,2260755216.0
3569,GPU 1,0.474,,92,6,,,,,
3573,GPU 1,0.205,0.064,92,6,0.0,0.0,0.0,1266898.0,787249.0
3577,GPU 1,0.205,,92,6,,,,,
3581,GPU 1,0.205,0.064,92,6,0.0,0.0,0.0,1262034.0,782252.0
3585,GPU 1,0.205,,100,4,,,,,
3589,GPU 1,0.309,,100,4,,,2648194459.0,2679282.0,
3593,GPU 1,0.309,0.122,100,4,0.043,83401.0,,,9283661.0
3597,GPU 1,0.747,,100,4,,,2642367908.0,8820860.0,
3603,GPU 1,0.747,0.37,99,16,0.212,2642357506.0,,,33712747.0
3607,GPU 1,0.347,,99,16,,,83260.0,5104923.0,10980009.0
3611,GPU 1,0.347,0.144,99,16,0.053,2643731187.0,,,
3615,GPU 1,0.205,,99,0,,,0.0,4864327.0,3946726.0
3619,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
3623,GPU 1,0.205,,100,0,,,0.0,1652869.0,1162743.0
3627,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
3631,GPU 1,0.205,,100,0,,,,,
3635,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,2666796.0,1962950.0
3639,GPU 1,0.205,,100,0,,,,,
3643,GPU 1,0.205,,100,0,,,,,
3647,GPU 1,0.205,,100,2,,,0.0,776922.0,318068.0
3651,GPU 1,0.228,0.079,100,2,0.01,83290.0,2644647788.0,3914641.0,4721516.0
3655,GPU 1,0.228,,100,2,,,,,
3661,GPU 1,0.734,0.356,100,2,0.191,0.0,0.0,7298762.0,24214838.0
3665,GPU 1,0.734,,100,24,,,,,
3669,GPU 1,0.711,0.35,99,24,0.181,0.0,0.0,6100258.0,23776967.0
3673,GPU 1,0.711,,99,24,,,,,
3677,GPU 1,0.785,0.384,99,24,0.21,2641902787.0,2641923588.0,6926525.0,26161675.0
3681,GPU 1,0.785,,99,28,,,,,
3685,GPU 1,0.862,0.427,98,28,0.23,0.0,0.0,8184114.0,31207787.0
3689,GPU 1,0.862,,98,28,,,,,
3693,GPU 1,0.619,,98,28,,,83081.0,86659422.0,
3697,GPU 1,0.619,0.301,98,28,0.157,2638046996.0,,,1376965206.0
3701,GPU 1,0.149,,76,9,,,0.0,57117903.0,
3705,GPU 1,0.149,0.048,76,9,0.001,5201.0,0.0,,893676699.0
3709,GPU 1,0.205,,76,9,,,0.0,7017725.0,
3713,GPU 1,0.205,0.064,76,9,0.0,0.0,,,5969758.0
3719,GPU 1,0.205,,100,0,,,0.0,1458957.0,
3723,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
3727,GPU 1,0.655,,100,0,,,5288527280.0,7213842.0,31223550.0
3731,GPU 1,0.655,0.317,100,20,0.18,2644372940.0,,,
3735,GPU 1,0.544,,98,20,,,83290.0,4648656.0,18677916.0
3739,GPU 1,0.544,0.256,98,20,0.128,2644679534.0,,,
3743,GPU 1,0.205,,98,20,,,0.0,1235953.0,745744.0
3747,GPU 1,0.205,0.064,98,0,0.0,0.0,,,
3751,GPU 1,0.205,,100,0,,,,,
3755,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1168093.0,693555.0
3759,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1173118.0,693443.0
3763,GPU 1,0.205,,100,0,,,,,
3767,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1178173.0,693349.0
3771,GPU 1,0.205,,100,0,,,,,
3777,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1173110.0,698652.0
3781,GPU 1,0.205,,100,0,,,,,
3785,GPU 1,0.205,,100,0,,,,,
3789,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1166403.0,692552.0
3793,GPU 1,0.589,0.28,100,0,0.144,83211.0,2642138585.0,5289113.0,19128181.0
3797,GPU 1,0.589,0.28,100,22,0.144,83211.0,,,
3801,GPU 1,0.724,,98,22,,,0.0,5586954.0,22972030.0
3805,GPU 1,0.724,,98,22,,,,,
3809,GPU 1,0.737,0.362,98,22,0.194,2645272507.0,2645288127.0,9049238.0,26377123.0
3813,GPU 1,0.737,,98,27,,,,,
3817,GPU 1,0.866,,98,27,,,5206.0,12647097.0,
3821,GPU 1,0.866,0.424,98,27,0.227,0.0,,,34286182.0
3825,GPU 1,0.866,,98,27,,,0.0,6979821.0,
3829,GPU 1,0.866,0.428,89,14,0.228,682232054.0,,,
3835,GPU 1,0.157,,89,14,,,83349.0,136817545.0,2254994230.0
3839,GPU 1,0.157,0.05,89,14,0.002,1963715177.0,,,
3843,GPU 1,0.205,,89,14,,,0.0,1720822.0,1241078.0
3847,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
3851,GPU 1,0.205,,100,0,,,0.0,2407571.0,1855185.0
3855,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
3859,GPU 1,0.447,,100,18,,,3326618706.0,4143230.0,14058877.0
3863,GPU 1,0.447,,98,18,,,,,
3867,GPU 1,0.688,,98,18,,,1962475677.0,6179345.0,23832385.0
3871,GPU 1,0.688,,98,18,,,,,
3875,GPU 1,0.205,0.064,98,0,0.0,1963789265.0,83352.0,1807706.0,1323220.0
3879,GPU 1,0.205,,100,0,,,,,
3883,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1835214.0,1355555.0
3887,GPU 1,0.205,,100,0,,,,,
3893,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1605578.0,1131202.0
3897,GPU 1,0.205,,100,0,,,,,
3901,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,2006429.0,1490490.0
3905,GPU 1,0.205,,100,0,,,,,
