,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
3888,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,2383205.0,1866931.0
3894,GPU 0,0.205,,100,0,,,,,
3898,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,2945742.0,2434799.0
3902,GPU 0,0.205,,100,0,,,,,
3906,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,2319876.0,1835048.0
3910,GPU 0,0.205,,100,0,,,,,
3914,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,4775838.0,4082403.0
3918,GPU 0,0.205,,100,0,,,,,
3922,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,6940125.0,5980709.0
3926,GPU 0,0.205,,100,0,,,,,
3930,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1637105.0,1162657.0
3934,GPU 0,0.205,,100,0,,,,,
3938,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,3623071.0,2941143.0
3942,GPU 0,0.205,,98,0,,,,,
3946,GPU 0,0.542,0.249,98,9,0.125,83088.0,2638242786.0,8090746.0,17458978.0
3952,GPU 0,0.542,,98,9,,,,,
3956,GPU 0,0.692,0.324,98,9,0.171,0.0,0.0,14473298.0,25745176.0
3960,GPU 0,0.692,,98,9,,,,,
3964,GPU 0,0.779,0.377,98,24,0.196,88011.0,2630168226.0,24011527.0,35981050.0
3968,GPU 0,0.779,,98,24,,,,,
3972,GPU 0,0.852,0.405,98,24,0.212,0.0,0.0,6026787.0,21985552.0
3976,GPU 0,0.852,,70,19,,,,,
3980,GPU 0,0.296,0.155,70,19,0.08,0.0,0.0,138284826.0,2261655571.0
3984,GPU 0,0.296,,70,19,,,,,
3988,GPU 0,0.747,,70,19,,,83326.0,6931694.0,
3992,GPU 0,0.747,0.376,70,19,0.211,2645792902.0,,,32299300.0
3996,GPU 0,0.275,,98,14,,,83348.0,2015999.0,
4000,GPU 0,0.275,0.103,98,14,0.026,2646507786.0,,,5053023.0
4004,GPU 0,0.205,,98,14,,,0.0,1147406.0,
4010,GPU 0,0.205,0.064,100,14,,,,,674945.0
4014,GPU 0,0.205,,100,0,,,0.0,1073960.0,
4018,GPU 0,0.205,0.064,100,0,0.0,0.0,,,615181.0
4022,GPU 0,0.205,,100,0,,,0.0,3639108.0,
4026,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,3639108.0,2930055.0
4030,GPU 0,0.205,0.064,100,0,0.0,0.0,,,2674217.0
4034,GPU 0,0.205,,100,0,,,0.0,6512135.0,
4038,GPU 0,0.205,0.064,100,0,0.0,0.0,,,5391151.0
4042,GPU 0,0.205,,100,0,,,0.0,1491457.0,
4046,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1006473.0
4050,GPU 0,0.205,,100,0,,,0.0,1183736.0,
4054,GPU 0,0.205,0.064,100,0,0.0,0.0,,,703984.0
4058,GPU 0,0.205,,100,0,,,0.0,3727832.0,
4062,GPU 0,0.205,0.064,100,0,,,,,2904059.0
4068,GPU 0,0.205,,100,0,0.0,0.0,0.0,1125636.0,
4072,GPU 0,0.205,0.064,99,0,,,,,651410.0
4076,GPU 0,0.564,,99,10,0.136,83313.0,2645392645.0,4639523.0,
4080,GPU 0,0.564,0.266,99,10,,,,,17891584.0
4084,GPU 0,0.719,,99,10,0.184,0.0,0.0,5627660.0,
4088,GPU 0,0.719,0.351,98,10,,,,,22609556.0
4092,GPU 0,0.801,,98,26,0.212,83289.0,2644639713.0,6283164.0,
4096,GPU 0,0.801,0.404,98,26,,,,,25882265.0
4100,GPU 0,0.801,,98,26,,,,,
4104,GPU 0,0.864,,74,26,0.231,0.0,0.0,7002127.0,
4108,GPU 0,0.864,0.425,74,20,,,,,29252754.0
4112,GPU 0,0.367,,74,20,0.095,0.0,0.0,138467558.0,
4116,GPU 0,0.367,0.191,74,20,,,,,2266505447.0
4120,GPU 0,0.751,,74,20,,,83303.0,7231774.0,
4126,GPU 0,0.27,0.375,98,14,0.212,2645059424.0,88540.0,2999954.0,32201963.0
4130,GPU 0,0.27,0.102,98,14,0.025,2645990875.0,,,5723870.0
4134,GPU 0,0.205,,98,14,,,0.0,2643443.0,
4138,GPU 0,0.205,0.064,100,14,0.0,0.0,,,2106412.0
4142,GPU 0,0.205,,100,0,0.0,0.0,0.0,6190087.0,
4146,GPU 0,0.205,0.064,100,0,,,,,5194041.0
4150,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1955162.0,1428571.0
4154,GPU 0,0.205,,100,0,,,,,
4158,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1188782.0,709098.0
4162,GPU 0,0.205,,100,0,,,,,
4166,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1199214.0,719528.0
4170,GPU 0,0.205,,100,0,,,,,
4174,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1183586.0,703895.0
4178,GPU 0,0.205,,100,0,,,,,
4184,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,2106415.0,1569383.0
4188,GPU 0,0.205,,100,0,,,,,
4192,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1183372.0,698554.0
