,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
144,GPU 0,0.751,0.419,92,23,0.198,8453927937.0,8453990347.0,15560796.0,109882522.0
148,GPU 0,0.751,,92,23,,,,,
152,GPU 0,0.752,0.413,91,23,0.165,0.0,0.0,14894725.0,107429179.0
156,GPU 0,0.752,,91,21,,,,,
160,GPU 0,0.767,0.433,91,21,0.169,0.0,0.0,15013020.0,107600256.0
164,GPU 0,0.767,,91,21,,,,,
168,GPU 0,0.744,0.412,93,21,0.194,8445872215.0,8445934565.0,14849761.0,107460733.0
172,GPU 0,0.744,,93,23,,,,,
176,GPU 0,0.766,0.416,93,23,,0.0,0.0,17886916.0,112480287.0
182,GPU 0,0.766,,93,23,,,,,
186,GPU 0,0.778,0.443,92,23,0.171,0.0,0.0,14864211.0,107371699.0
190,GPU 0,0.722,0.401,92,23,0.189,8454409152.0,8454487169.0,16908818.0,107288558.0
194,GPU 0,0.722,,92,23,,,,,
198,GPU 0,0.783,0.422,92,23,,0.0,0.0,21182250.0,117113453.0
202,GPU 0,0.783,,91,21,0.167,,,,
206,GPU 0,0.759,0.43,91,21,,0.0,0.0,14237382.0,105179640.0
210,GPU 0,0.759,,91,21,0.188,,,,
214,GPU 0,0.719,0.404,91,21,,8438576470.0,8438633575.0,14696731.0,104221679.0
218,GPU 0,0.719,,93,23,0.172,,,,
222,GPU 0,0.79,0.424,93,23,,0.0,0.0,15553409.0,112766121.0
226,GPU 0,0.79,0.423,93,23,0.167,0.0,,,106234857.0
230,GPU 0,0.753,,93,23,,,0.0,14395826.0,
234,GPU 0,0.753,0.419,92,23,0.193,8451788000.0,,,104795996.0
240,GPU 0,0.733,,92,23,,,8451855594.0,14335031.0,
244,GPU 0,0.733,0.421,92,23,0.17,0.0,,,120090714.0
248,GPU 0,0.782,,92,21,,,0.0,25420510.0,
252,GPU 0,0.782,0.413,92,21,0.164,0.0,,,119741156.0
256,GPU 0,0.743,,92,21,,,0.0,29884580.0,
260,GPU 0,0.743,0.417,92,21,0.192,8452232773.0,,,104073350.0
264,GPU 0,0.733,0.417,92,21,,,8452305570.0,14668544.0,104073350.0
268,GPU 0,0.733,,92,23,0.166,0.0,,,
272,GPU 0,0.768,,92,23,,,0.0,14622389.0,
276,GPU 0,0.768,0.412,92,23,0.167,0.0,,,108515294.0
280,GPU 0,0.768,,92,23,,,,,
284,GPU 0,0.736,,92,23,,,8446871968.0,14134293.0,
288,GPU 0,0.782,0.418,92,23,0.192,8446814807.0,0.0,17833868.0,102878948.0
292,GPU 0,0.782,0.432,92,23,0.17,0.0,,,112317974.0
298,GPU 0,0.764,,93,22,,,0.0,15837174.0,
302,GPU 0,0.764,0.414,93,22,0.169,0.0,,,112500168.0
306,GPU 0,0.743,,93,22,,,8462732039.0,20809122.0,
310,GPU 0,0.743,0.424,93,23,0.195,8462659153.0,,,110516898.0
314,GPU 0,0.783,,93,23,,,0.0,14463205.0,
318,GPU 0,0.783,0.434,93,23,0.17,0.0,0.0,14463205.0,108661466.0
322,GPU 0,0.771,,93,23,,,,15010538.0,
326,GPU 0,0.771,0.417,93,23,0.171,0.0,0.0,,112820807.0
330,GPU 0,0.743,,93,23,,,8449278769.0,14814067.0,
334,GPU 0,0.743,0.427,93,23,0.197,8449237185.0,,,106047931.0
338,GPU 0,0.782,,93,23,,,0.0,15140308.0,
342,GPU 0,0.776,0.434,93,22,0.169,0.0,0.0,19699620.0,108905341.0
346,GPU 0,0.776,0.419,93,22,0.172,0.0,0.0,,117526322.0
350,GPU 0,0.732,,93,22,,,,14882023.0,
356,GPU 0,0.732,0.418,93,23,0.193,8455345755.0,8455428982.0,,105360149.0
360,GPU 0,0.764,,92,23,,,,14954550.0,
364,GPU 0,0.764,0.426,92,23,0.165,0.0,0.0,,106132592.0
368,GPU 0,0.787,,92,23,,,,15813003.0,
372,GPU 0,0.787,0.424,92,23,0.173,0.0,,,114777006.0
376,GPU 0,0.728,,93,23,,,8462240302.0,15399019.0,
380,GPU 0,0.728,0.416,93,23,0.194,8462167420.0,,,106517695.0
384,GPU 0,0.784,,93,23,,,0.0,15178464.0,
388,GPU 0,0.784,0.438,92,22,0.169,0.0,,,108491939.0
392,GPU 0,0.783,,92,22,,,0.0,15766779.0,
396,GPU 0,0.783,0.423,92,22,0.173,0.0,,,114082800.0
400,GPU 0,0.697,,92,22,,,8461492536.0,14111900.0,
404,GPU 0,0.697,0.396,92,23,0.187,8461424866.0,,,102198062.0
408,GPU 0,0.786,,92,23,,,0.0,17534534.0,
414,GPU 0,0.786,0.444,92,23,0.17,0.0,,,109741643.0
418,GPU 0,0.785,,92,23,,,,,
422,GPU 0,0.701,0.423,93,23,0.173,0.0,0.0,21387443.0,119484378.0
426,GPU 0,0.701,0.39,93,23,0.185,8458820355.0,8458877597.0,18046826.0,105663441.0
430,GPU 0,0.8,,93,23,,,,,
434,GPU 0,0.8,0.455,94,22,0.173,0.0,0.0,14552671.0,106267259.0
438,GPU 0,0.769,,94,22,,,,,
442,GPU 0,0.769,0.415,94,22,0.17,0.0,0.0,16453662.0,115238043.0
446,GPU 0,0.731,,94,22,,,,,
450,GPU 0,0.731,0.409,92,23,0.195,8461989792.0,8462062673.0,15190455.0,108087538.0
454,GPU 0,0.803,,92,23,,,,,
458,GPU 0,0.803,0.456,92,23,0.173,0.0,0.0,15178879.0,107459387.0
462,GPU 0,0.773,,92,23,,,,,
466,GPU 0,0.773,0.416,93,23,0.17,0.0,0.0,16806173.0,115728453.0
472,GPU 0,0.727,,93,23,,,,,
476,GPU 0,0.727,0.408,93,23,0.195,8459594182.0,8459646225.0,15071623.0,108072285.0
480,GPU 0,0.8,,93,23,,,,,
484,GPU 0,0.8,0.455,95,22,0.173,0.0,0.0,,107164125.0
488,GPU 0,0.778,,95,22,,,,15744152.0,
492,GPU 0,0.778,0.419,95,22,0.17,0.0,0.0,,115372108.0
496,GPU 0,0.725,,95,22,,,,14898927.0,
500,GPU 0,0.725,0.406,92,23,0.193,8461976692.0,,,107035937.0
504,GPU 0,0.801,,92,23,,,,,
508,GPU 0,0.801,,92,23,,,,,
512,GPU 0,0.777,0.419,92,23,0.17,0.0,0.0,16529127.0,116094465.0
516,GPU 0,0.777,,93,23,,,,,
520,GPU 0,0.73,0.406,93,23,0.192,8455632667.0,8455695089.0,25390259.0,115299140.0
524,GPU 0,0.73,,93,23,,,,,
530,GPU 0,0.785,0.445,93,23,0.171,5199.0,0.0,18203936.0,109951565.0
534,GPU 0,0.785,,94,22,,,,,
538,GPU 0,0.779,0.423,94,22,0.172,0.0,0.0,19677135.0,118213773.0
542,GPU 0,0.779,,94,22,,,,,
546,GPU 0,0.741,0.413,94,22,0.196,8451720287.0,8451782680.0,15239585.0,108720482.0
550,GPU 0,0.741,,92,23,,,,,
554,GPU 0,0.79,0.448,92,23,0.17,0.0,0.0,14440593.0,106263424.0
558,GPU 0,0.79,,92,23,,,,,
562,GPU 0,0.775,0.421,92,23,0.172,0.0,0.0,15317355.0,113989868.0
566,GPU 0,0.775,,93,23,,,,,
570,GPU 0,0.738,0.411,93,23,0.196,8463016990.0,8463095086.0,14833057.0,109095083.0
574,GPU 0,0.738,,93,23,,,,,
578,GPU 0,0.798,0.454,93,23,0.173,0.0,0.0,14675984.0,106730170.0
582,GPU 0,0.798,,95,22,,,,,
588,GPU 0,0.774,0.417,95,22,0.169,0.0,0.0,15260794.0,114326098.0
592,GPU 0,0.774,,95,22,,,,,
596,GPU 0,0.731,0.408,95,22,0.194,8443595995.0,8443658328.0,17406616.0,109571820.0
600,GPU 0,0.731,,92,23,,,,,
604,GPU 0,0.796,0.453,92,23,0.173,0.0,0.0,14464616.0,106058231.0
608,GPU 0,0.796,,92,23,,,,,
612,GPU 0,0.796,,92,23,,,,,
616,GPU 0,0.772,0.417,93,23,0.165,0.0,0.0,14825155.0,111221659.0
620,GPU 0,0.735,0.417,93,23,0.165,0.0,0.0,14825155.0,111221659.0
624,GPU 0,0.735,0.41,93,23,0.195,8458538435.0,8458574860.0,14481740.0,107777868.0
628,GPU 0,0.795,,93,23,,,0.0,17456222.0,
632,GPU 0,0.772,0.452,94,22,0.172,0.0,0.0,16697843.0,108636740.0
636,GPU 0,0.772,0.418,94,22,0.17,0.0,,,115645712.0
640,GPU 0,0.735,,94,22,,,8464939516.0,20356223.0,
646,GPU 0,0.735,0.41,92,23,0.196,8464830158.0,,,113492846.0
650,GPU 0,0.735,,92,23,,,,,
654,GPU 0,0.803,,92,23,,,0.0,15094358.0,
658,GPU 0,0.803,0.456,92,23,0.174,0.0,,,107555113.0
662,GPU 0,0.773,,93,23,,,0.0,16097959.0,
666,GPU 0,0.773,0.416,93,23,0.17,0.0,,,115101449.0
670,GPU 0,0.731,,93,23,,,8463732683.0,15693307.0,
674,GPU 0,0.731,0.408,94,23,0.195,8463680615.0,,,108265074.0
678,GPU 0,0.798,,94,22,,,0.0,15725136.0,
682,GPU 0,0.798,0.454,94,22,0.173,0.0,,,107593861.0
686,GPU 0,0.772,,94,22,,,0.0,17640744.0,
690,GPU 0,0.772,0.416,92,22,0.17,0.0,,,116293614.0
694,GPU 0,0.734,,92,23,,,8243861646.0,15077711.0,
698,GPU 0,0.734,0.409,92,23,0.19,8243810931.0,,,105685982.0
704,GPU 0,0.797,,92,23,,,,,
708,GPU 0,0.77,,93,23,,,0.0,16072966.0,
712,GPU 0,0.77,0.415,93,23,,,,,114588720.0
716,GPU 0,0.736,,93,23,0.195,8452788081.0,8452866083.0,15199919.0,
720,GPU 0,0.736,0.411,93,23,,,,,108666684.0
724,GPU 0,0.799,,93,23,,,0.0,14550820.0,
728,GPU 0,0.799,0.455,95,22,0.173,0.0,,,106712958.0
732,GPU 0,0.771,,95,22,,,0.0,15449754.0,
736,GPU 0,0.771,0.416,95,22,0.167,0.0,,,112875179.0
740,GPU 0,0.726,,92,23,,,8421868034.0,16439499.0,
744,GPU 0,0.726,0.402,92,23,0.183,8421816224.0,,,106320507.0
748,GPU 0,0.784,,92,23,,,5202.0,20267486.0,
752,GPU 0,0.784,0.446,92,23,0.177,0.0,,,111720878.0
756,GPU 0,0.772,,93,23,,,0.0,15337269.0,
762,GPU 0,0.772,0.42,93,23,0.17,0.0,,,113503072.0
766,GPU 0,0.742,,93,23,,,,15858711.0,
770,GPU 0,0.742,,93,23,,,,15858711.0,
774,GPU 0,0.782,0.435,95,22,0.328,0.0,0.0,28546058.0,207211147.0
778,GPU 0,0.782,,95,22,,,,,
782,GPU 0,0.741,0.411,95,22,0.188,8457625638.0,8457708887.0,15666509.0,108905913.0
786,GPU 0,0.741,,95,22,,,,,
790,GPU 0,0.79,0.45,92,23,0.18,0.0,0.0,14449908.0,106614925.0
794,GPU 0,0.79,,92,23,,,,,
798,GPU 0,0.772,0.418,92,23,0.169,0.0,0.0,15180931.0,113747662.0
802,GPU 0,0.772,,92,23,,,,,
806,GPU 0,0.731,0.4,93,23,0.177,8460669176.0,8460726431.0,14573863.0,106436049.0
810,GPU 0,0.79,,93,23,,,,,
814,GPU 0,0.79,0.453,93,23,0.188,5206.0,,,106955317.0
820,GPU 0,0.774,,95,23,,,0.0,15127914.0,
824,GPU 0,0.774,0.422,95,22,0.171,0.0,,,112993283.0
828,GPU 0,0.731,,95,22,,,1021676843.0,13905809.0,
832,GPU 0,0.731,0.392,95,22,0.161,1011055216.0,,,102074667.0
836,GPU 0,0.759,,93,23,,,7432595717.0,17612601.0,
840,GPU 0,0.759,0.436,93,23,0.193,7443149753.0,,,109082651.0
844,GPU 0,0.778,,93,23,,,0.0,20850902.0,
848,GPU 0,0.778,0.431,93,23,0.172,0.0,,,117167914.0
852,GPU 0,0.763,,93,21,,,0.0,15545782.0,
856,GPU 0,0.763,0.412,93,21,0.172,511813389.0,,,110991472.0
860,GPU 0,0.725,,93,21,,,8464217213.0,15074578.0,
864,GPU 0,0.725,0.411,93,21,0.183,7952264728.0,,,101069974.0
868,GPU 0,0.782,,93,23,,,0.0,15782369.0,
872,GPU 0,0.782,0.437,93,23,0.172,0.0,,,112049095.0
878,GPU 0,0.781,,93,23,,,0.0,15954843.0,
882,GPU 0,0.781,0.42,92,23,0.171,0.0,,,114781173.0
886,GPU 0,0.708,,92,23,,,8464499507.0,14252322.0,
890,GPU 0,0.708,0.401,92,23,0.186,8464426605.0,,,99266357.0
894,GPU 0,0.779,,92,23,,,0.0,15544517.0,
898,GPU 0,0.779,0.438,92,23,0.17,0.0,0.0,15544517.0,110138216.0
902,GPU 0,0.78,0.421,93,22,0.173,0.0,0.0,15988594.0,114335105.0
906,GPU 0,0.78,,93,22,,,,,
910,GPU 0,0.726,0.41,93,22,0.191,8458505859.0,8458568302.0,13893658.0,103702888.0
914,GPU 0,0.726,,93,23,,,,,
918,GPU 0,0.777,0.44,91,23,0.172,0.0,0.0,15250680.0,108847890.0
922,GPU 0,0.777,,91,23,,,,,
926,GPU 0,0.781,0.42,91,23,0.171,0.0,0.0,16055603.0,114723735.0
930,GPU 0,0.781,,92,23,,,,,
936,GPU 0,0.717,,92,23,,,8454806897.0,14043553.0,
940,GPU 0,0.717,0.403,92,23,0.189,8454744481.0,,,101748145.0
944,GPU 0,0.79,,92,23,,,0.0,18102096.0,
948,GPU 0,0.79,0.449,94,22,,,,,111848999.0
952,GPU 0,0.77,,94,22,,,0.0,19904773.0,
956,GPU 0,0.725,0.415,94,22,0.169,0.0,8463194593.0,16530541.0,118263891.0
960,GPU 0,0.725,0.406,94,22,0.192,8463116496.0,,,106441066.0
964,GPU 0,0.725,,91,23,,,,,
968,GPU 0,0.799,,91,23,0.176,0.0,0.0,15367108.0,
972,GPU 0,0.799,0.456,91,23,,,,,109915126.0
976,GPU 0,0.766,,91,23,0.168,0.0,0.0,15189969.0,
980,GPU 0,0.766,0.413,92,23,,,,,113050828.0
984,GPU 0,0.727,,92,23,0.189,8445697476.0,8445754629.0,14075253.0,
988,GPU 0,0.727,0.403,92,23,,,,,102007916.0
994,GPU 0,0.768,,92,23,0.168,0.0,0.0,14565975.0,
998,GPU 0,0.768,0.434,94,22,,,,,107469621.0
1002,GPU 0,0.768,0.418,94,22,,,,,111592241.0
1006,GPU 0,0.756,,94,22,0.182,4222568014.0,4222601784.0,17633226.0,
1010,GPU 0,0.756,0.431,92,23,,,,,114327238.0
1014,GPU 0,0.767,,92,23,0.168,0.0,0.0,21734979.0,
1018,GPU 0,0.779,0.429,92,23,0.172,0.0,0.0,24943554.0,122045064.0
1022,GPU 0,0.779,,94,23,,,,,
1026,GPU 0,0.725,0.401,94,23,0.187,8427673867.0,8427746452.0,13594176.0,101168254.0
1030,GPU 0,0.725,,94,23,,,,,
1034,GPU 0,0.768,0.427,94,23,0.168,0.0,0.0,14679067.0,108828110.0
1038,GPU 0,0.753,0.427,94,23,0.168,0.0,0.0,17502189.0,108828110.0
1042,GPU 0,0.762,0.424,92,23,0.167,0.0,,,110580120.0
1046,GPU 0,0.762,,92,23,,,,,
1052,GPU 0,0.762,,92,23,,,8448680553.0,19137345.0,
1056,GPU 0,0.756,0.421,92,23,0.198,8448607787.0,0.0,22160228.0,114356292.0
1060,GPU 0,0.773,0.425,92,23,0.169,0.0,,,116848149.0
1064,GPU 0,0.773,0.433,92,23,0.17,0.0,,,111611409.0
1068,GPU 0,0.772,,92,22,,,0.0,17599019.0,
1072,GPU 0,0.743,0.414,92,22,0.195,8446753028.0,8446794599.0,18021081.0,110407702.0
1076,GPU 0,0.743,,92,23,,,,,
1080,GPU 0,0.758,0.416,92,23,0.167,0.0,0.0,16518154.0,109983943.0
1084,GPU 0,0.758,,92,23,,,,,
1088,GPU 0,0.773,0.436,92,23,0.17,0.0,0.0,15661603.0,109610408.0
1092,GPU 0,0.773,,92,23,,,,,
1096,GPU 0,0.731,0.407,92,23,0.193,8456712362.0,8456795603.0,14910441.0,106376063.0
1100,GPU 0,0.731,,92,23,,,,,
1104,GPU 0,0.755,0.41,92,23,0.166,0.0,0.0,15140423.0,109164119.0
1110,GPU 0,0.755,,92,23,,,,,
1114,GPU 0,0.792,0.45,92,21,0.174,0.0,0.0,18545924.0,112664538.0
1118,GPU 0,0.792,0.45,92,21,0.174,0.0,8439233025.0,15357152.0,112664538.0
1122,GPU 0,0.73,0.408,92,21,0.193,8439160340.0,,,108003666.0
1126,GPU 0,0.73,,91,23,,,0.0,14416222.0,
1130,GPU 0,0.763,0.412,91,23,0.167,0.0,,,109583050.0
1134,GPU 0,0.763,,91,23,,,0.0,14579743.0,
1138,GPU 0,0.779,0.443,93,23,0.171,0.0,,,107329183.0
1142,GPU 0,0.779,,93,23,,,8463794375.0,13516953.0,
1146,GPU 0,0.693,0.387,93,23,0.181,8463726686.0,,,99106967.0
1150,GPU 0,0.693,,93,23,,,0.0,15602138.0,
1154,GPU 0,0.693,0.421,93,22,0.17,0.0,,,112177138.0
1158,GPU 0,0.76,,93,22,,,0.0,17211002.0,
1162,GPU 0,0.741,0.424,93,22,0.167,0.0,0.0,,110262866.0
1168,GPU 0,0.741,0.424,93,22,0.166,0.0,,,110262866.0
1172,GPU 0,0.726,0.413,93,23,0.166,0.0,,,119404474.0
1176,GPU 0,0.726,0.413,93,23,0.166,0.0,0.0,17226741.0,119404474.0
1180,GPU 0,0.726,0.413,93,23,,8458087638.0,0.0,17226741.0,119404474.0
1184,GPU 0,0.726,0.423,93,23,,8458087638.0,0.0,17226741.0,111242582.0
1188,GPU 0,0.775,0.421,94,22,0.168,0.0,0.0,16389924.0,109643826.0
1192,GPU 0,0.767,,94,22,0.171,0.0,0.0,14088138.0,
1196,GPU 0,0.747,0.427,94,22,0.195,8458890208.0,8458942247.0,16485818.0,107740653.0
1200,GPU 0,0.747,,93,23,,,,,
1204,GPU 0,0.775,,93,23,,,,,
1208,GPU 0,0.775,,93,23,,,0.0,15007070.0,
1212,GPU 0,0.775,0.409,92,23,0.166,0.0,0.0,15007070.0,110242644.0
1216,GPU 0,0.775,0.409,92,23,0.166,0.0,0.0,15007070.0,110242644.0
1220,GPU 0,0.737,0.409,92,22,0.166,0.0,4231059568.0,14284746.0,110242644.0
1226,GPU 0,0.737,,92,21,0.174,4231017921.0,,,
1230,GPU 0,0.737,0.421,92,21,0.171,0.0,,,115414914.0
1234,GPU 0,0.784,,92,21,,,0.0,15699880.0,
1238,GPU 0,0.784,0.407,92,21,0.191,8450837788.0,,,104466758.0
1242,GPU 0,0.784,,92,23,,,,,
1246,GPU 0,0.777,0.44,92,23,0.169,0.0,0.0,15492148.0,106484467.0
1250,GPU 0,0.777,,92,23,,,,,
1254,GPU 0,0.777,0.418,92,21,0.171,0.0,0.0,16167508.0,114676876.0
1258,GPU 0,0.777,,92,21,,,,,
1262,GPU 0,0.686,0.365,92,21,0.147,511282773.0,15602.0,13522146.0,93297612.0
1266,GPU 0,0.686,0.365,92,21,0.147,511282773.0,,,93297612.0
1270,GPU 0,0.73,0.417,90,21,0.185,7915060096.0,8424611897.0,15330555.0,105769431.0
1274,GPU 0,0.73,,90,22,,,8424611897.0,15330555.0,
1278,GPU 0,0.749,0.418,90,22,0.165,0.0,0.0,29074645.0,121536599.0
1284,GPU 0,0.749,,90,22,,,,,
1288,GPU 0,0.781,0.422,92,23,0.171,0.0,0.0,22149368.0,119145658.0
1292,GPU 0,0.724,0.411,92,23,0.19,8461419832.0,8461497913.0,24319749.0,113072261.0
1296,GPU 0,0.724,,92,23,,,,,
1300,GPU 0,0.724,,92,23,,,,,
1304,GPU 0,0.723,0.41,94,20,0.16,0.0,0.0,99488051.0,190716658.0
1308,GPU 0,0.723,,94,20,,,,,
1312,GPU 0,0.7,0.384,94,20,0.154,0.0,0.0,69610757.0,252033741.0
1316,GPU 0,0.7,,94,20,,,,,
1320,GPU 0,0.71,0.4,92,22,0.192,8462037845.0,8462100315.0,67238109.0,309974138.0
1324,GPU 0,0.71,,92,22,,,,,
1328,GPU 0,0.72,0.386,92,22,0.156,0.0,0.0,35805367.0,142643795.0
1332,GPU 0,0.72,,92,22,,,,,
1336,GPU 0,0.769,0.436,93,23,0.169,0.0,0.0,30903370.0,128057951.0
1342,GPU 0,0.769,,93,23,,,,,
1346,GPU 0,0.694,0.394,93,23,0.187,8459723337.0,8459759767.0,25236002.0,121032890.0
1350,GPU 0,0.694,,93,23,,,,,
1354,GPU 0,0.792,0.426,93,22,0.172,0.0,0.0,16882552.0,114543466.0
1358,GPU 0,0.792,,93,22,,,,,
1362,GPU 0,0.766,0.429,93,22,0.17,0.0,0.0,20930891.0,115216108.0
1366,GPU 0,0.766,,93,22,,,,,
1370,GPU 0,0.626,0.335,95,21,0.158,8461742613.0,8461851931.0,22337348.0,98813224.0
1374,GPU 0,0.788,,95,21,,,,,
1378,GPU 0,0.788,0.444,95,21,0.174,0.0,0.0,37241236.0,132811117.0
1382,GPU 0,0.705,,95,21,,,,,
1386,GPU 0,0.705,0.367,86,19,0.171,0.0,,,159145314.0
1390,GPU 0,0.611,,86,19,,,0.0,173387008.0,
1394,GPU 0,0.611,0.326,86,19,0.144,0.0,,,2367845622.0
1400,GPU 0,0.0,,19,5,,,1012926380.0,5070853.0,
1404,GPU 0,0.197,0.0,19,5,0.0,0.0,0.0,7097545.0,5112503.0
1408,GPU 0,0.197,0.099,19,5,0.055,0.0,,,16194693.0
1412,GPU 0,0.302,,19,5,,,0.0,8651825.0,
1416,GPU 0,0.302,0.151,20,4,0.084,0.0,,,17027584.0
1420,GPU 0,0.0,,20,4,,,0.0,35662681.0,
1424,GPU 0,0.0,0.0,20,4,0.0,0.0,,,546610607.0
1428,GPU 0,0.0,,20,4,,,0.0,18547841.0,
1432,GPU 0,0.0,0.0,1,0,0.0,0.0,,,200528340.0
1436,GPU 0,0.0,,1,0,0.0,0.0,0.0,2982267.0,
1440,GPU 0,0.0,,1,0,,,,,
1444,GPU 0,0.0,0.0,1,0,0.0,0.0,0.0,1877095.0,1329608.0
1452,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1209572.0,761196.0
1462,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1199196.0,761229.0
1470,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1204548.0,756101.0
1478,GPU 0,0.0,,0,0,,,0.0,1188726.0,
1486,GPU 0,0.0,,0,0,,,0.0,3283953.0,
1494,GPU 0,0.0,,0,0,,,0.0,5675194.0,
1502,GPU 0,0.0,,0,0,,,0.0,4203099.0,
1510,GPU 0,0.0,,0,0,,,0.0,6216324.0,
1516,GPU 0,0.0,,0,0,0.0,0.0,0.0,6216324.0,
1524,GPU 0,0.0,,0,0,0.0,0.0,0.0,6543464.0,
1532,GPU 0,0.0,,0,0,0.0,0.0,0.0,2924895.0,
1540,GPU 0,0.0,,0,0,0.0,0.0,0.0,1287803.0,
1548,GPU 0,0.0,,0,0,0.0,0.0,0.0,1673666.0,
1560,GPU 0,0.0,0.0,0,0,,,0.0,1261723.0,808128.0
1568,GPU 0,0.0,0.0,0,0,,,0.0,1275600.0,819287.0
1578,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1632277.0,1136857.0
1586,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1214749.0,
1594,GPU 0,0.0,0.0,0,0,,,0.0,1230324.0,
1602,GPU 0,0.0,0.0,0,0,,,0.0,1214838.0,735160.0
1614,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,5990758.0,5005333.0
1618,GPU 0,0.0,,0,0,,,0.0,3774941.0,
1622,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,4899047.0,3107548.0
1648,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,24628977.0,27789455.0
1652,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,24628977.0,4708828.0
1664,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,912417.0,338895.0
1668,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,943740.0,573519.0
1676,GPU 0,0.0,,0,0,,,0.0,1915318.0,
1680,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1053113.0,1535377.0
1684,GPU 0,0.0,,0,0,0.0,0.0,0.0,1053113.0,
1698,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1152269.0,656823.0
1706,GPU 0,0.0,0.0,0,0,0.0,0.0,,3895509.0,3295798.0
1714,GPU 0,0.0,0.0,0,0,0.0,0.0,,1241196.0,891784.0
1722,GPU 0,0.0,0.0,0,0,0.0,0.0,,2033456.0,1741473.0
1730,GPU 0,0.0,0.0,0,0,0.0,0.0,,1652583.0,5864846.0
1742,GPU 0,0.0,,0,0,,,0.0,13552092.0,
1748,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,13552092.0,12170289.0
1752,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,6046650.0,5330010.0
1760,GPU 0,0.0,,0,0,0.0,0.0,0.0,6530301.0,
1768,GPU 0,0.0,,0,0,,,0.0,12054300.0,
1776,GPU 0,0.0,,0,0,,,,,
1780,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,9624533.0,6635749.0
1788,GPU 0,0.0,,0,0,,,0.0,11425318.0,
1796,GPU 0,0.0,0.0,0,0,0.0,0.0,,5028960.0,12850077.0
1806,GPU 0,0.0,,0,0,,,0.0,5435609.0,
1814,GPU 0,0.0,,0,0,,,0.0,3493377.0,
1822,GPU 0,0.0,,0,0,,,0.0,4676775.0,
